-w cuckoo-map -t 1 -k 1000 -e 100000000
# started on Mon Aug 25 20:51:24 2025

298845730279,,cpu/ex_ret_ops/,10568009614,5.00,,
282914877851,,de_no_dispatch_per_slot.no_ops_from_frontend,10570781246,5.00,9.6,%  frontend_bound
,,,,,4.6,%  frontend_bound_bandwidth
24406708187,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,10570781246,5.00,5.0,%  frontend_bound_latency
489696536800,,cpu/ls_not_halted_cyc/,10570781246,5.00,,
1358909507,,de_no_dispatch_per_slot.smt_contention,21140413463,11.00,0.0,%  smt_contention
489471932418,,cpu/ls_not_halted_cyc/,21140413463,11.00,,
Setup time: +4.6510894971e1
Elapsed time: +1.31877737486e2

-w cuckoo-map -t 1 -k 10000000 -e 100000000 --zipf=0.8
# started on Mon Aug 25 20:55:27 2025

42776607089,,branches,18630093991,11.00,269.474,M/sec
1345680001,,branch-misses,27980593500,17.00,3.15,of all branches
<not supported>,,bus-cycles,0,100.00,,
6899904420,,cache-misses,37340912494,23.00,61.46,of all cache refs
11226654216,,cache-references,37403281814,23.00,70.723,M/sec
432778530722,,cycles,46767983918,29.00,2.726,GHz
353927905460,,instructions,46800435912,29.00,0.82,insn per cycle
,,,,,0.06,stalled cycles per insn
432805365622,,ref-cycles,46807553358,29.00,2.726,G/sec
20742289428,,stalled-cycles-frontend,46794969996,29.00,4.79,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,158738870498,100.00,0.000,/sec
1852,,cgroup-switches,158739158998,100.00,11.667,/sec
3768,,context-switches,158739426898,100.00,23.737,/sec
313,,migrations,158739671339,100.00,1.972,/sec
0,,emulation-faults,158739913409,100.00,0.000,/sec
0,,major-faults,158740172749,100.00,0.000,/sec
18295,,minor-faults,158740445339,100.00,115.251,/sec
18297,,page-faults,158740687549,100.00,115.263,/sec
158740.93,msec,task-clock,158740928549,100.00,1.127,CPUs utilized
1259161763,,dTLB-loads,46766489641,29.00,7.932,M/sec
1650959,,dTLB-load-misses,46742404966,29.00,0.13,of all dTLB cache accesses
215858,,iTLB-loads,46725556285,29.00,1.360,K/sec
583797,,iTLB-load-misses,46703594572,29.00,270.45,of all iTLB cache accesses
1346304128,,ex_ret_brn_misp,9333579530,5.00,8.1,%  bad_speculation_mispredicts
,,,,,0.1,%  bad_speculation_pipeline_restarts
585513954995,,de_src_op_disp.all,9333579530,5.00,8.3,%  bad_speculation
23448145,,resyncs_or_nc_redirects,9333579530,5.00,,
433695656941,,cpu/ls_not_halted_cyc/,9333579530,5.00,14.2,%  retiring
370493813674,,cpu/ex_ret_ops/,9333579530,5.00,,
277441868625,,ex_no_retire.load_not_complete,9314485915,5.00,6.1,%  backend_bound_cpu
,,,,,59.2,%  backend_bound_memory
1696767524372,,de_no_dispatch_per_slot.backend_stalls,9314485915,5.00,65.3,%  backend_bound
306079796370,,ex_no_retire.not_complete,9314485915,5.00,,
432991354629,,cpu/ls_not_halted_cyc/,9314485915,5.00,,
19113318356,,ex_ret_ucode_ops,9309535597,5.00,13.5,%  retiring_fastpath
,,,,,0.7,%  retiring_microcode
433371794954,,cpu/ls_not_halted_cyc/,9309535597,5.00,,
369241263595,,cpu/ex_ret_ops/,9309535597,5.00,,
205855962776,,de_no_dispatch_per_slot.no_ops_from_frontend,9309161497,5.00,7.9,%  frontend_bound
,,,,,3.1,%  frontend_bound_bandwidth
20681277087,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,9309161497,5.00,4.8,%  frontend_bound_latency
433157133406,,cpu/ls_not_halted_cyc/,9309161497,5.00,,
110822898324,,de_no_dispatch_per_slot.smt_contention,18617680347,11.00,4.3,%  smt_contention
432962766162,,cpu/ls_not_halted_cyc/,18617680347,11.00,,
Setup time: +3.530908502e1
Elapsed time: +1.05420785628e2

-w cuckoo-map -t 1 -k 10000000 -e 100000000 --heavy-hitter=0.5
# started on Mon Aug 25 20:57:48 2025

36306819595,,branches,14259161558,11.00,299.933,M/sec
1214241151,,branch-misses,21390457911,17.00,3.34,of all branches
<not supported>,,bus-cycles,0,100.00,,
3944237319,,cache-misses,28536260931,23.00,56.67,of all cache refs
6959808564,,cache-references,28544527695,23.00,57.495,M/sec
330031481580,,cycles,35689702949,29.00,2.726,GHz
272464942250,,instructions,35689121743,29.00,0.83,insn per cycle
,,,,,0.06,stalled cycles per insn
330032994117,,ref-cycles,35683119367,29.00,2.726,G/sec
17441219787,,stalled-cycles-frontend,35622994562,29.00,5.28,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,121047686204,100.00,0.000,/sec
1653,,cgroup-switches,121047942874,100.00,13.656,/sec
3552,,context-switches,121048206654,100.00,29.343,/sec
373,,migrations,121048464324,100.00,3.081,/sec
0,,emulation-faults,121048720024,100.00,0.000,/sec
0,,major-faults,121048986585,100.00,0.000,/sec
18366,,minor-faults,121049260315,100.00,151.723,/sec
18368,,page-faults,121049518185,100.00,151.739,/sec
121049.76,msec,task-clock,121049759305,100.00,1.020,CPUs utilized
675100352,,dTLB-loads,35549490421,29.00,5.577,M/sec
2880741,,dTLB-load-misses,35469489859,29.00,0.43,of all dTLB cache accesses
250138,,iTLB-loads,35450905360,29.00,2.066,K/sec
557553,,iTLB-load-misses,35454560294,29.00,222.90,of all iTLB cache accesses
1206009375,,ex_ret_brn_misp,7141257128,5.00,9.1,%  bad_speculation_mispredicts
,,,,,0.1,%  bad_speculation_pipeline_restarts
467688120108,,de_src_op_disp.all,7141257128,5.00,9.2,%  bad_speculation
14717552,,resyncs_or_nc_redirects,7141257128,5.00,,
330703827054,,cpu/ls_not_halted_cyc/,7141257128,5.00,14.4,%  retiring
285734414845,,cpu/ex_ret_ops/,7141257128,5.00,,
215385008168,,ex_no_retire.load_not_complete,7134085141,5.00,4.3,%  backend_bound_cpu
,,,,,62.6,%  backend_bound_memory
1325748101760,,de_no_dispatch_per_slot.backend_stalls,7134085141,5.00,66.9,%  backend_bound
230270288308,,ex_no_retire.not_complete,7134085141,5.00,,
330214611772,,cpu/ls_not_halted_cyc/,7134085141,5.00,,
16876121843,,ex_ret_ucode_ops,7131019950,5.00,13.6,%  retiring_fastpath
,,,,,0.9,%  retiring_microcode
330526381177,,cpu/ls_not_halted_cyc/,7131019950,5.00,,
286726453303,,cpu/ex_ret_ops/,7131019950,5.00,,
170303432962,,de_no_dispatch_per_slot.no_ops_from_frontend,7131087155,5.00,8.6,%  frontend_bound
,,,,,3.4,%  frontend_bound_bandwidth
17294958146,,cpu/de_no_dispatch_per_slot.no_ops_from_frontend,cmask=0x6/,7131087155,5.00,5.2,%  frontend_bound_latency
330369340517,,cpu/ls_not_halted_cyc/,7131087155,5.00,,
16648477168,,de_no_dispatch_per_slot.smt_contention,14261489186,11.00,0.8,%  smt_contention
330215274694,,cpu/ls_not_halted_cyc/,14261489186,11.00,,
Setup time: +2.9702226341e1
Elapsed time: +8.8883864457e1

-w cuckoo-map -t 1 -k 100000000 -e 100000000
# started on Mon Aug 25 20:59:46 2025

131675431290,,branches,34188641422,11.00,453.702,M/sec
2204146916,,branch-misses,51281831142,17.00,1.67,of all branches
<not supported>,,bus-cycles,0,100.00,,
10853430043,,cache-misses,68375841322,23.00,51.82,of all cache refs
20943963497,,cache-references,68390728130,23.00,72.165,M/sec
791368500705,,cycles,85486562493,29.00,2.727,GHz
675098966767,,instructions,85482023163,29.00,0.85,insn per cycle
,,,,,0.06,stalled cycles per insn
791410187390,,ref-cycles,85463255151,29.00,2.727,G/sec
40034149687,,stalled-cycles-frontend,85410273984,29.00,5.06,frontend cycles idle
<not supported>,,stalled-cycles-backend,0,100.00,,
0,,alignment-faults,290222329590,100.00,0.000,/sec
2197,,cgroup-switches,290222596261,100.00,7.570,/sec
3400,,context-switches,290222862001,100.00,11.715,/sec
286,,migrations,290223137551,100.00,0.985,/sec
0,,emulation-faults,290223390331,100.00,0.000,/sec
0,,major-faults,290223653211,100.00,0.000,/sec
68423,,minor-faults,290223922231,100.00,235.759,/sec
68425,,page-faults,290224173732,100.00,235.766,/sec
290224.43,msec,task-clock,290224425722,100.00,1.003,CPUs utilized
4332168043,,dTLB-loads,85327420833,29.00,14.927,M/sec
5492815,,dTLB-load-misses,85253460265,29.00,0.13,of all dTLB cache accesses
239429,,iTLB-loads,85187675426,29.00,824.979,/sec
1207326,,iTLB-load-misses,85146497171,29.00,504.25,of all iTLB cache accesses
2213905045,,ex_ret_brn_misp,17074036758,5.00,5.4,%  bad_speculation_mispredicts
