workload,threads,keys,elements,capacity,zeroed,value type,operator,zipf,heavy hitter,memory,t1,t2,t3,t4,t5,t6,t7,t8,t9,initialization,stage 1,stage 2,materialization
PartitionedE2E,24,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.120588752e9,0.423682318,0.409889351,0.437616683,0.413303584,0.426560588,0.427748822,0.44596204,0.437190033,0.433140059,+2.93e-7,+2.67454356e-1,+1.35837768e-1,+2.2929431e-2
CuckooMap,32,1000,100000000,1000,true,I64,Sum,0,0,+4.8344e4,1.075478427,1.07056945,1.054036191,1.079819099,1.059180385,1.082462597,1.07761893,1.084062306,1.060403188,+1.0297e-5,+1.07546404e0,+0e0,+2.329e-6
DashMap,32,1000,100000000,1000,true,I64,Sum,0,0,+1.6859784e7,0.310131469,0.309365567,0.309777207,0.309743675,0.309384449,0.309098632,0.310149908,0.310759924,0.310553946,+3.0312e-5,+3.09725048e-1,+0e0,+1.8837e-5
FolkloreMap,32,1000,100000000,1000,true,I64,Sum,0,0,+1.6820136e7,0.036961624,0.036654668,0.037389438,0.037078706,0.036965545,0.036992158,0.037019468,0.037059538,0.036863746,+9.935e-6,+3.6977695e-2,+0e0,+3.271e-6
IcebergMap,32,1000,100000000,1000,true,I64,Sum,0,0,+1.6814552e7,0.045911219,0.045422039,0.045640119,0.045945823,0.0460633,0.045980626,0.046029492,0.046409502,0.046676478,+9.986e-6,+4.5967174e-2,+0e0,+3.053e-6
LeapMap,32,1000,100000000,1000,true,I64,Sum,0,0,+1.6815088e7,0.065759246,0.064693643,0.065504748,0.064586834,0.065395804,0.055551826,0.064337369,0.065282017,0.065078492,+1.1436e-5,+6.5064521e-2,+0e0,+3.934e-6
AtomicPau,32,1000,100000000,1000,true,I64,Sum,0,0,+1.685988e7,0.36282076,0.363314207,0.362805355,0.362897025,0.362652755,0.363176299,0.363744793,0.363702526,0.363570654,+8.07e-6,+0e0,+3.63161985e-1,+7.5e-8
LockingPau,32,1000,100000000,1000,true,I64,Sum,0,0,+1.6970184e7,0.681866342,0.6807857,0.681289819,0.68161949,0.681683797,0.679787557,0.679681133,0.681855564,0.681719819,+1.728e-5,+0e0,+6.81595789e-1,+5.87e-6
ThreadLocalPau,32,1000,100000000,1000,true,I64,Sum,0,0,+1.9142016e7,0.019182176,0.019006716,0.019011288,0.020121835,0.019221381,0.018661944,0.019735167,0.01970713,0.019203334,+3.4e-8,+0e0,+1.8571867e-2,+6.42517e-4
AtomicE2E,32,1000,100000000,1000,true,I64,Sum,0,0,+1.7008456e7,0.376767994,0.377254632,0.376547339,0.378233258,0.37855483,0.377756437,0.376809609,0.377903734,0.378270256,+1.6828e-5,+3.017680654688794e-2,+3.4750647366295867e-1,+9.813e-6
ThreadLocalE2E,32,1000,100000000,1000,true,I64,Sum,0,0,+1.9291104e7,0.040607174,0.040318009,0.04106189,0.040207917,0.04053913,0.041139554,0.040412867,0.040370856,0.040869733,+1.0309e-5,+3.260647722832654e-2,+7.231109771673458e-3,+6.90698e-4
PartitionedE2E,32,1000,100000000,1000,true,I64,Sum,0,0,+1.649984e7,0.055831449,0.055551123,0.056270261,0.055764981,0.05570187,0.055919201,0.055827996,0.055235591,0.056021205,+1.24e-7,+5.4386704e-2,+9.0235e-4,+5.3524e-4
AtomicE2E,32,1000,100000000,1000,true,I64,Sum,0.8,0,+1.7005896e7,0.676963073,0.759704544,0.759580937,0.755718433,0.75824521,0.757322418,0.714970282,0.756439878,0.758616065,+1.6085e-5,+2.88365675615418e-2,+7.284545754384583e-1,+1.3524e-5
ThreadLocalE2E,32,1000,100000000,1000,true,I64,Sum,0.8,0,+1.9291104e7,0.039345152,0.039459596,0.04002391,0.038952709,0.038806437,0.039510156,0.038929895,0.039465244,0.039079025,+1.0342e-5,+3.136565735692895e-2,+7.214805712216653e-3,+6.72026e-4
PartitionedE2E,32,1000,100000000,1000,true,I64,Sum,0.8,0,+1.649984e7,0.053789157,0.053824971,0.053926302,0.054311635,0.053894762,0.054199161,0.053812683,0.055056156,0.054127101,+1.23e-7,+5.2472222e-2,+8.8098e-4,+5.39365e-4
AtomicE2E,32,1000,100000000,1000,true,I64,Sum,0,0.5,+1.7015624e7,2.164103528,2.161494885,2.067358211,2.083398202,2.072194461,2.07397299,2.07365191,2.073967703,2.072070189,+1.7414e-5,+2.8596743342585065e-2,+2.0454085480447532e0,+1.3258e-5
ThreadLocalE2E,32,1000,100000000,1000,true,I64,Sum,0,0.5,+1.9291104e7,0.039700265,0.039884872,0.040229946,0.040357757,0.040012651,0.039996777,0.039894691,0.039528401,0.039372692,+1.0069e-5,+3.164234718259111e-2,+7.578553736282794e-3,+6.77069e-4
PartitionedE2E,32,1000,100000000,1000,true,I64,Sum,0,0.5,+1.649984e7,0.054360448,0.053048722,0.053258946,0.053102901,0.053990482,0.054276385,0.054071418,0.053164193,0.054175891,+1.17e-7,+5.2591799e-2,+8.67873e-4,+5.359e-4
CuckooMap,32,10000000,100000000,10000000,true,I64,Sum,0,0,+3.7002024e8,0.627593177,0.625171484,0.626318188,0.630377235,0.627116518,0.62793117,0.62844043,0.622990906,0.628618624,+2.245157e-3,+6.24413802e-1,+0e0,+8.69469e-4
DashMap,32,10000000,100000000,10000000,true,I64,Sum,0,0,+3.02037896e8,0.512238683,0.5129783,0.512470695,0.514701577,0.511155523,0.511777935,0.51347076,0.515815586,0.512629296,+8.945213e-3,+4.87412908e-1,+0e0,+1.6312272e-2
FolkloreMap,32,10000000,100000000,10000000,true,I64,Sum,0,0,+3.36788136e8,0.117852863,0.117602077,0.117171683,0.115893917,0.116811136,0.11680256,0.117061444,0.117006103,0.11687236,+2.2008e-5,+1.16019591e-1,+0e0,+8.31411e-4
IcebergMap,32,10000000,100000000,10000000,true,I64,Sum,0,0,+2.72671112e8,0.19298991,0.192521029,0.192770224,0.192833245,0.192681443,0.197110449,0.196085813,0.189839011,0.190776486,+4.51927e-4,+1.91583578e-1,+0e0,+7.34078e-4
LeapMap,32,10000000,100000000,10000000,true,I64,Sum,0,0,+4.5299608e8,0.267055243,0.276416848,0.274194677,0.274942758,0.274833098,0.275552211,0.274646941,0.275670063,0.275585357,+7.6611692e-2,+1.9725586e-1,+0e0,+1.091864e-3
AtomicPau,32,10000000,100000000,10000000,true,I64,Sum,0,0,+9.685188e7,0.065294367,0.065719647,0.065669583,0.065828712,0.065340368,0.065561165,0.065233252,0.065768414,0.065920658,+1.7807e-5,+0e0,+6.5439451e-2,+1.3e-7
LockingPau,32,10000000,100000000,10000000,true,I64,Sum,0,0,+2.16950184e8,0.204863383,0.204291222,0.204558179,0.202648207,0.203882485,0.205480673,0.204340394,0.204603852,0.203940466,+1.8412504e-2,+0e0,+1.85259672e-1,+3.35739e-4
ThreadLocalPau,32,10000000,100000000,10000000,true,I64,Sum,0,0,+2.578886016e9,0.150248685,0.151661332,0.151029578,0.150065576,0.149955473,0.151722363,0.150893415,0.150666332,0.150882523,+5.5e-8,+0e0,+1.11888353e-1,+3.861281e-2
AtomicE2E,32,10000000,100000000,10000000,true,I64,Sum,0,0,+5.76952968e8,0.21252737,0.212068909,0.212703361,0.213221758,0.212336456,0.212134471,0.212452959,0.214047831,0.212619606,+3.621e-5,+1.5340162645057437e-1,+5.7333194514489955e-2,+9.18988e-4
ThreadLocalE2E,32,10000000,100000000,10000000,true,I64,Sum,0,0,+3.058987104e9,0.269377248,0.272596838,0.272923883,0.270511374,0.268842252,0.274408435,0.270044838,0.270779814,0.270992327,+3.559e-5,+1.619418271469643e-1,+6.854737485303569e-2,+3.9395445e-2
PartitionedE2E,32,10000000,100000000,10000000,true,I64,Sum,0,0,+3.791685912e9,0.479671551,0.47153991,0.463281064,0.452325007,0.472546847,0.468558972,0.480037504,0.480334066,0.472699092,+2.94e-7,+2.30304808e-1,+1.8555348e-1,+5.4441598e-2
CuckooMap,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.7001796e8,0.462893495,0.466003282,0.467275834,0.466777119,0.466423927,0.462263666,0.4634255,0.465565198,0.465835028,+2.269578e-3,+4.62690097e-1,+0e0,+8.77776e-4
DashMap,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.02037896e8,0.510219843,0.513098085,0.513155808,0.510991267,0.511642598,0.511542133,0.511172175,0.509983607,0.507921697,+8.870436e-3,+4.83804977e-1,+0e0,+1.8413234e-2
FolkloreMap,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.36788592e8,0.09329971,0.093040106,0.093104986,0.093258547,0.093572103,0.093074,0.093400104,0.093981828,0.093577445,+2.2073e-5,+9.2440548e-2,+0e0,+8.36719e-4
IcebergMap,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.72671112e8,0.166278862,0.16836634,0.167945828,0.169371478,0.167255884,0.169995412,0.167636401,0.167632782,0.170829057,+4.40142e-4,+1.66680136e-1,+0e0,+8.2148e-4
LeapMap,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.5299608e8,0.236176718,0.234931866,0.233959824,0.233362649,0.236971341,0.238098726,0.235878299,0.237764983,0.238314767,+7.6675294e-2,+1.58468921e-1,+0e0,+1.117604e-3
AtomicPau,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+9.685188e7,0.15828298,0.163180365,0.160162255,0.156824269,0.160419323,0.156148942,0.160383509,0.157157845,0.157152886,+1.8737e-5,+0e0,+1.57988942e-1,+5.3e-8
LockingPau,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.16950184e8,0.646823027,0.65038767,0.637956492,0.634710632,0.646810021,0.639111347,0.639829386,0.665120872,0.653488387,+1.8575071e-2,+0e0,+6.27391824e-1,+3.3625e-4
ThreadLocalPau,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.578886016e9,0.133212875,0.134388736,0.13406854,0.133923479,0.13421486,0.132553405,0.133340826,0.132747694,0.131833429,+4.9e-8,+0e0,+9.3780492e-2,+3.9460449e-2
AtomicE2E,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.76952968e8,0.180818257,0.180226896,0.183177863,0.183843518,0.178939258,0.17996974,0.181514156,0.180802426,0.181585919,+2.8192e-5,+1.2035165926103372e-1,+5.924418883939432e-2,+9.38754e-4
ThreadLocalE2E,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.058987104e9,0.235356239,0.236268836,0.234739939,0.235929572,0.235088682,0.236234482,0.236195554,0.236326099,0.23600507,+3.5472e-5,+1.2961364207243278e-1,+6.466317837152619e-2,+4.0949052e-2
PartitionedE2E,32,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.486550296e9,0.421970498,0.405853535,0.429697518,0.416092185,0.412457356,0.425951954,0.400518143,0.386698046,0.414489219,+2.76e-7,+2.39834571e-1,+1.22995742e-1,+5.2618016e-2
CuckooMap,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.70016728e8,6.699363212,6.737430849,6.711958968,6.715584501,6.709852262,6.970636671,6.979604418,6.970933225,6.981044964,+2.155726e-3,+6.73444854e0,+0e0,+8.86223e-4
DashMap,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.02037768e8,7.542566743,7.573318915,7.568610564,7.5700560249999995,7.586491998,7.540908524,7.54787395,7.572923534,7.54726194,+9.091555e-3,+7.543351847e0,+0e0,+1.6262914e-2
FolkloreMap,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.36788136e8,0.150725439,0.151368147,0.151062165,0.149808223,0.149027667,0.15477195,0.149520443,0.151337793,0.14772034,+2.2223e-5,+1.49879942e-1,+0e0,+8.25951e-4
IcebergMap,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.72671112e8,0.159873774,0.161723901,0.160331682,0.158865767,0.161232989,0.160486532,0.160909117,0.161295245,0.159238977,+4.46967e-4,+1.59183729e-1,+0e0,+7.85936e-4
LeapMap,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.5299608e8,0.225659979,0.223313843,0.228179816,0.227753223,0.229506279,0.228900812,0.229696855,0.228559741,0.229407211,+7.641889e-2,+1.51029644e-1,+0e0,+1.095913e-3
AtomicPau,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+9.685188e7,2.10263069,2.139028814,2.201893748,2.187776987,2.211031326,2.212344492,2.2664153479999998,2.126576918,2.238810443,+2.4718e-5,+0e0,+2.201649847e0,+5.4e-8
LockingPau,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.16950184e8,16.328215129,16.007460636,16.381843384,16.077259873,16.284199985,15.983670686,16.257935814,16.084572131,16.204136545,+1.8487683e-2,+0e0,+1.6185005399e1,+4.00657e-4
ThreadLocalPau,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.578886016e9,0.124777909,0.124628529,0.125044337,0.125365656,0.123645613,0.124808306,0.124379212,0.124063948,0.124536978,+5.3e-8,+0e0,+8.5316298e-2,+3.9004512e-2
AtomicE2E,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+5.76957064e8,2.165187405,2.136782921,2.155722799,2.261902549,2.100135232,2.111919589,2.156530467,2.129070771,2.167952201,+3.4227e-5,+1.225454485377863e-1,+2.0317270441801782e0,+9.89513e-4
ThreadLocalE2E,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.058987104e9,0.25678994,0.257114518,0.255904537,0.257917382,0.259435729,0.256502316,0.254208948,0.257075277,0.254951364,+3.5259e-5,+1.6515942261025027e-1,+5.011061614572155e-2,+4.0168072e-2
PartitionedE2E,32,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.11107868e9,0.360216892,0.341695521,0.343233494,0.346492254,0.365986297,0.355142584,0.340237754,0.360985545,0.354363233,+2.51e-7,+2.41632698e-1,+9.220091e-2,+2.1360502e-2
CuckooMap,32,100000000,100000000,100000000,true,I64,Sum,0,0,+3.700036808e9,1.311888924,1.309359614,1.310952281,1.309344898,1.3111919730000001,1.310623125,1.313692756,1.310144699,1.310541511,+4.7202528e-2,+1.253778654e0,+0e0,+9.397244e-3
DashMap,32,100000000,100000000,100000000,true,I64,Sum,0,0,+2.298526144e9,0.962241253,0.972129593,0.968413352,0.978619945,0.967855848,0.975375858,0.971580315,0.981952274,0.974743718,+7.0377453e-2,+8.66108118e-1,+0e0,+3.570017e-2
FolkloreMap,32,100000000,100000000,100000000,true,I64,Sum,0,0,+3.21678768e9,0.25094236,0.253488921,0.252110064,0.252087835,0.251557884,0.251300102,0.251151467,0.251961169,0.25370916,+2.5528e-5,+2.43927195e-1,+0e0,+8.005564e-3
IcebergMap,32,100000000,100000000,100000000,true,I64,Sum,0,0,+2.575612004e9,0.404541401,0.396425363,0.405069904,0.409528877,0.402009203,0.405492108,0.407749858,0.405083256,0.409879604,+1.388429e-2,+3.84551145e-1,+0e0,+6.657132e-3
LeapMap,32,100000000,100000000,100000000,true,I64,Sum,0,0,+1.0485770872e10,2.462685598,2.461295763,2.687969089,2.500456801,2.426630834,2.421510671,2.433256974,2.469146902,2.437703345,+6.20286966e-1,+1.824199042e0,+0e0,+1.6614846e-2
AtomicPau,32,100000000,100000000,100000000,true,I64,Sum,0,0,+8.16851424e8,0.106168301,0.106362138,0.105894418,0.106343788,0.105640962,0.106716699,0.105463787,0.106624467,0.10689232,+2.0634e-5,+0e0,+1.041781e-1,+9.7e-8
LockingPau,32,100000000,100000000,100000000,true,I64,Sum,0,0,+2.016949728e9,0.418723938,0.419262179,0.418991663,0.418264323,0.41838804,0.418746983,0.418522161,0.418576159,0.418782796,+1.87646755e-1,+0e0,+2.25854965e-1,+3.051649e-3
ThreadLocalPau,32,100000000,100000000,100000000,true,I64,Sum,0,0,+2.5618886016e10,0.802141599,0.781965583,0.77710821,0.8003134,0.80181045,0.802729708,0.801005338,0.780921399,0.801115253,+6.8e-8,+0e0,+3.39328832e-1,+4.59809821e-1
AtomicE2E,32,100000000,100000000,100000000,true,I64,Sum,0,0,+5.616952968e9,0.475272893,0.484309331,0.484005417,0.482062925,0.479009968,0.482656242,0.48054271,0.482491142,0.478869066,+3.4758e-5,+4.243651201595274e-1,+4.139063197509598e-2,+1.1251058e-2
ThreadLocalE2E,32,100000000,100000000,100000000,true,I64,Sum,0,0,+3.0418989152e10,1.023935289,1.01797775,1.02095213,1.0315588,1.019569396,1.023081983,1.029168523,1.021213359,1.017950587,+3.5153e-5,+4.556157893508042e-1,+1.4059835179418778e-1,+4.1985578e-1
PartitionedE2E,32,100000000,100000000,100000000,true,I64,Sum,0,0,+6.400542512e9,0.637931867,0.613504279,0.600815152,0.623181632,0.609581162,0.609885902,0.622371088,0.622734253,0.60683548,+2.91e-7,+2.32118386e-1,+3.31814611e-1,+5.0466684e-2
AtomicE2E,32,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.616952968e9,0.31252212,0.313461311,0.315979414,0.315208837,0.312201653,0.313958384,0.318283744,0.31384771,0.312828829,+3.4413e-5,+2.425499515022443e-1,+6.058676050599217e-2,+9.007645e-3
ThreadLocalE2E,32,100000000,100000000,100000000,true,I64,Sum,0.8,0,+3.0418987104e10,0.72364243,0.72036884,0.725029318,0.722573802,0.721250282,0.723792443,0.726855196,0.725393845,0.720000127,+3.5275e-5,+2.6009193077037307e-1,+1.095279675052022e-1,+3.50467994e-1
PartitionedE2E,32,100000000,100000000,100000000,true,I64,Sum,0.8,0,+4.659906968e9,0.528908679,0.497110596,0.519019609,0.510666809,0.508705378,0.521353136,0.528248909,0.519883911,0.509579611,+2.71e-7,+2.42213167e-1,+2.52973232e-1,+2.396363e-2
AtomicE2E,32,100000000,100000000,100000000,true,I64,Sum,0,0.5,+5.616955528e9,2.150316025,2.274776182,2.156735721,2.2622280249999998,2.164046905,2.177217084,2.190298746,2.252676924,2.158794671,+3.408e-5,+2.1701911856657205e-1,+1.9505311930544424e0,+1.0320759e-2
ThreadLocalE2E,32,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.0418987104e10,1.01646316,0.99723213,1.005161287,1.00839344,1.035192337,1.013766006,0.995753772,0.995222086,1.003411618,+3.5935e-5,+5.940787157499109e-1,+5.980407727377778e-2,+3.51542557e-1
PartitionedE2E,32,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.197143368e9,0.424347658,0.408033487,0.411231862,0.413246658,0.405653509,0.418455596,0.409897409,0.412820317,0.413000105,+2.68e-7,+2.3825899e-1,+1.50147694e-1,+2.4384502e-2
CuckooMap,40,1000,100000000,1000,true,I64,Sum,0,0,+5.0528e4,1.103580123,1.126133096,1.119813425,1.121697907,1.131780356,1.120114649,1.117574518,1.120107086,1.114222891,+1.0429e-5,+1.120092211e0,+0e0,+2.332e-6
DashMap,40,1000,100000000,1000,true,I64,Sum,0,0,+2.1056728e7,0.31058655,0.310571701,0.310235556,0.309899525,0.311154743,0.311275507,0.31059795,0.310552211,0.309609873,+3.1584e-5,+3.10529813e-1,+0e0,+1.8469e-5
FolkloreMap,40,1000,100000000,1000,true,I64,Sum,0,0,+2.101708e7,0.034435256,0.034494784,0.034294211,0.034735069,0.034467878,0.034557689,0.034693702,0.034554451,0.034659044,+1.0663e-5,+3.4539637e-2,+0e0,+2.789e-6
IcebergMap,40,1000,100000000,1000,true,I64,Sum,0,0,+2.101104e7,0.044270591,0.04385107,0.043825137,0.043789597,0.04365912,0.043171825,0.043331346,0.043200201,0.043508336,+1.0992e-5,+4.3644586e-2,+0e0,+2.56e-6
LeapMap,40,1000,100000000,1000,true,I64,Sum,0,0,+2.1012032e7,0.058709071,0.059455559,0.058927466,0.051223133,0.05907161,0.05862882,0.058864307,0.058554046,0.05114366,+1.2098e-5,+5.8687081e-2,+0e0,+2.284e-6
AtomicPau,40,1000,100000000,1000,true,I64,Sum,0,0,+2.1073272e7,0.366017211,0.366781829,0.366224703,0.366342559,0.366411561,0.365925474,0.366110334,0.366508964,0.366768042,+9.855e-6,+0e0,+3.66325903e-1,+5.4e-8
LockingPau,40,1000,100000000,1000,true,I64,Sum,0,0,+2.1208152e7,0.622715119,0.623673234,0.622784464,0.623299347,0.623929814,0.623999686,0.623831966,0.623497632,0.622561452,+2.0427e-5,+0e0,+6.23467589e-1,+5.829e-6
ThreadLocalPau,40,1000,100000000,1000,true,I64,Sum,0,0,+2.4582672e7,0.017704688,0.01760289,0.018420186,0.018391939,0.018285737,0.018329957,0.018239814,0.018575368,0.018103449,+3.4e-8,+0e0,+1.742553e-2,+8.21512e-4
AtomicE2E,40,1000,100000000,1000,true,I64,Sum,0,0,+2.1236632e7,0.373086942,0.370001476,0.372421754,0.370865614,0.37324775,0.370605717,0.372980346,0.373153542,0.372774572,+1.8275e-5,+2.6796885308240172e-2,+3.4573799248360276e-1,+1.0825e-5
ThreadLocalE2E,40,1000,100000000,1000,true,I64,Sum,0,0,+2.4754024e7,0.037595751,0.037927161,0.037947689,0.037679398,0.038484697,0.0376016,0.038041308,0.038254331,0.037652468,+1.1373e-5,+3.0205998923094075e-2,+6.817831263220529e-3,+8.38695e-4
PartitionedE2E,40,1000,100000000,1000,true,I64,Sum,0,0,+2.0891584e7,0.056139238,0.056160167,0.056553162,0.055761165,0.055829982,0.056337981,0.056245107,0.056279413,0.056150186,+1.25e-7,+5.4419691e-2,+1.127866e-3,+6.65347e-4
AtomicE2E,40,1000,100000000,1000,true,I64,Sum,0.8,0,+2.1234384e7,0.79075613,0.714305941,0.787823037,0.78590208,0.785901329,0.785200874,0.785923439,0.785677285,0.786852558,+1.8905e-5,+2.564704935469367e-2,+7.602880922019305e-1,+9.108e-6
ThreadLocalE2E,40,1000,100000000,1000,true,I64,Sum,0.8,0,+2.4750952e7,0.036696556,0.037452531,0.036536154,0.038064129,0.036668058,0.037752293,0.037221538,0.037343056,0.038087772,+1.1459e-5,+2.963804752061479e-2,+6.830938850327844e-3,+8.18189e-4
PartitionedE2E,40,1000,100000000,1000,true,I64,Sum,0.8,0,+2.0891584e7,0.053795562,0.05448897,0.054140497,0.053956608,0.054536081,0.053739578,0.053836111,0.054076336,0.054364413,+1.42e-7,+5.2347323e-2,+1.100638e-3,+6.59291e-4
AtomicE2E,40,1000,100000000,1000,true,I64,Sum,0,0.5,+2.123996e7,2.339424669,2.326780142,2.270467809,2.269799515,2.327975277,2.330213487,2.321613027,2.317493153,2.326057152,+1.9176e-5,+2.5669721680720483e-2,+2.3001805199108385e0,+8.031e-6
ThreadLocalE2E,40,1000,100000000,1000,true,I64,Sum,0,0.5,+2.475172e7,0.037493202,0.039195656,0.037431552,0.037246495,0.037896673,0.037781539,0.037558898,0.037967505,0.036718647,+1.1661e-5,+2.9679978900682562e-2,+7.031135042112713e-3,+8.12152e-4
PartitionedE2E,40,1000,100000000,1000,true,I64,Sum,0,0.5,+2.0891584e7,0.05325008,0.053871865,0.05300686,0.053954046,0.053033648,0.053225312,0.053129645,0.053196125,0.0532652,+1.27e-7,+5.1451163e-2,+1.124334e-3,+6.52212e-4
CuckooMap,40,10000000,100000000,10000000,true,I64,Sum,0,0,+3.70023896e8,0.531512144,0.530884024,0.531498327,0.530037452,0.531126053,0.532248433,0.53051152,0.531081206,0.531352181,+2.250934e-3,+5.27999582e-1,+0e0,+8.74363e-4
DashMap,40,10000000,100000000,10000000,true,I64,Sum,0,0,+3.06234384e8,0.494356493,0.49765078,0.49292582,0.493538456,0.495790853,0.492878114,0.494077729,0.492528152,0.495773444,+8.944354e-3,+4.68348686e-1,+0e0,+1.6629709e-2
FolkloreMap,40,10000000,100000000,10000000,true,I64,Sum,0,0,+3.40984624e8,0.110298994,0.109954166,0.110325511,0.110248023,0.110359057,0.110186546,0.110410843,0.110047546,0.110085432,+2.4149e-5,+1.09386238e-1,+0e0,+8.38533e-4
IcebergMap,40,10000000,100000000,10000000,true,I64,Sum,0,0,+2.768676e8,0.182570498,0.18176568,0.182410544,0.183396047,0.181710515,0.183160825,0.182342692,0.18253823,0.182645551,+4.5472e-4,+1.81321593e-1,+0e0,+7.41198e-4
LeapMap,40,10000000,100000000,10000000,true,I64,Sum,0,0,+4.57192568e8,0.25957556,0.259437571,0.259735658,0.256581234,0.259574712,0.259040922,0.259203317,0.259597609,0.258995788,+7.6227954e-2,+1.82096571e-1,+0e0,+1.101179e-3
AtomicPau,40,10000000,100000000,10000000,true,I64,Sum,0,0,+1.01064816e8,0.066048454,0.066395882,0.066166278,0.066118472,0.065359391,0.066408388,0.066340633,0.065706006,0.06629601,+1.8574e-5,+0e0,+6.5925425e-2,+1.32e-7
LockingPau,40,10000000,100000000,10000000,true,I64,Sum,0,0,+2.21187696e8,0.198360869,0.199044539,0.199087922,0.198763087,0.199379975,0.198731335,0.19943928,0.198980727,0.198984881,+1.8389923e-2,+0e0,+1.79957795e-1,+3.32591e-4
ThreadLocalPau,40,10000000,100000000,10000000,true,I64,Sum,0,0,+3.224262216e9,0.162673715,0.162432068,0.164024744,0.161766203,0.162785253,0.162014546,0.162655645,0.159480658,0.161390651,+5.2e-8,+0e0,+1.17198933e-1,+4.4908314e-2
AtomicE2E,40,10000000,100000000,10000000,true,I64,Sum,0,0,+5.8118888e8,0.208055931,0.210679995,0.209858321,0.20582802,0.209405058,0.20671142,0.209983611,0.2074982,0.210072055,+2.7472e-5,+1.493747323454055e-1,+5.7881085466587275e-2,+8.86602e-4
ThreadLocalE2E,40,10000000,100000000,10000000,true,I64,Sum,0,0,+3.704385512e9,0.28117778,0.278719127,0.2781071,0.279202674,0.279885034,0.283149802,0.279361342,0.279920296,0.279482879,+3.6665e-5,+1.570034797963583e-1,+7.556335341133334e-2,+4.7057427e-2
PartitionedE2E,40,10000000,100000000,10000000,true,I64,Sum,0,0,+3.939050464e9,0.375664095,0.384259194,0.383478036,0.377115713,0.379783871,0.38896782,0.38182821,0.380480256,0.388584784,+2.78e-7,+2.15826273e-1,+1.07707237e-1,+5.7761494e-2
CuckooMap,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.70020288e8,0.41550829,0.415237299,0.4163533,0.415166766,0.415353385,0.415539664,0.415459276,0.41575244,0.415719816,+2.268224e-3,+4.12357063e-1,+0e0,+8.9845e-4
DashMap,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.06234384e8,0.492437457,0.491514196,0.49633586,0.491668359,0.489804578,0.489017108,0.489555657,0.490465618,0.489339248,+8.894879e-3,+4.63163499e-1,+0e0,+1.8443502e-2
FolkloreMap,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.40984624e8,0.088326343,0.088299263,0.088373969,0.08860563,0.088225436,0.088391663,0.088035502,0.088478292,0.08831351,+2.3588e-5,+8.7463046e-2,+0e0,+8.2794e-4
IcebergMap,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.768676e8,0.159645712,0.160212042,0.159807762,0.159847053,0.160487844,0.159774286,0.159906054,0.160170212,0.160175282,+4.34566e-4,+1.58734797e-1,+0e0,+7.3009e-4
LeapMap,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.57192568e8,0.220225488,0.221093353,0.24774911,0.222019127,0.220306027,0.217767418,0.220535602,0.222370466,0.220743166,+7.6389419e-2,+1.42983709e-1,+0e0,+1.093129e-3
AtomicPau,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+1.01064816e8,0.15103741,0.15722469,0.153281287,0.154696617,0.150318986,0.154603576,0.156701966,0.153862073,0.156470271,+1.993e-5,+0e0,+1.5436172e-1,+1.28e-7
LockingPau,40,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.21187696e8,0.637801444,0.632731513,0.635480837,0.634369403,0.660358692,0.64528045,0.63204851,0.629926163,0.639229815,+1.863988e-2,+0e0,+6.16163348e-1,+3.36985e-4
