workload,threads,keys,elements,capacity,zeroed,value type,operator,zipf,heavy hitter,memory,t1,t2,t3,t4,t5,t6,t7,t8,t9,initialization,stage 1,stage 2,materialization
AtomicE2E,2,10000000,100000000,10000000,false,I64,Sum,0,0,+5.61090168e8,3.123783608,3.121452498,3.141854678,3.121455056,3.121467456,3.123997008,3.142711886,3.121615656,3.123829764,+2.496208e-2,+2.19443559478403e0,+9.029235176375585e-1,+7.06289e-4
ThreadLocalE2E,2,10000000,100000000,10000000,false,I64,Sum,0,0,+6.41094384e8,3.310890317,3.332739556,3.334599859,3.313404268,3.307879436,3.335036743,3.311895326,3.333750205,3.310262104,+2.0042337e-2,+2.194273564343286e0,+1.0784883572769792e0,+1.5299636e-2
PartitionedE2E,2,10000000,100000000,10000000,false,I64,Sum,0,0,+3.649045336e9,4.002540605,3.979016223,3.9763109070000002,3.979909192,3.981926258,3.978919218,3.982492944,3.97685815,3.9937004050000002,+3.2e-7,+1.32472112e0,+2.624696522e0,+3.0518471e-2
CuckooMap,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.70006384e8,11.212826879,11.162811153,11.186557452,11.161059081,11.216403783,11.163752785,11.175844454,11.160945819,11.206295835,+6.5638921e-2,+1.1109400605e1,+0e0,+7.26329e-4
DashMap,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.86331448e8,6.496630604,6.493748165,6.496408837,6.509629966,7.103496042,6.502898396,6.508312504,6.499581271,6.501615056,+6.138718e-3,+6.468232148e0,+0e0,+2.7082747e-2
FolkloreMap,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.21049176e8,1.728651754,1.734417588,1.729548405,1.72904412,1.729264401,1.729429804,1.7280363859999999,1.7365966149999998,1.728793596,+1.9926254e-2,+1.708580098e0,+0e0,+7.3425e-4
IcebergMap,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.56932152e8,4.214947117,4.219270852,4.217288546,4.219545535,4.264867074,4.222060725,4.213532336,4.217877671,4.262802165,+1.6070086e-2,+4.202479397e0,+0e0,+7.31969e-4
LeapMap,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+4.3725712e8,3.035415865,3.035950151,3.03429765,3.034873657,3.034760336,3.035313582,3.035350902,3.035409223,3.035267981,+5.3643926e-2,+2.980764085e0,+0e0,+8.58451e-4
AtomicPau,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+8.105316e7,0.755383461,0.755145698,0.755595344,0.755620905,0.75530986,0.755418461,0.755324621,0.768540189,0.755504823,+4.942224e-3,+0e0,+7.50233955e-1,+4e-8
LockingPau,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.01059304e8,5.041475997,4.11359565,4.116752849,4.111584143,4.125844645,4.115941198,4.119731646,4.10751413,4.108462861,+2.1500915e-2,+0e0,+4.093816075e0,+3.12164e-4
ThreadLocalPau,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+1.61057376e8,1.041239716,1.043557746,1.045256727,1.040342544,1.043381943,1.042242728,1.042652254,1.042907937,1.043825869,+1.6e-7,+0e0,+1.020164727e0,+1.5931284e-2
AtomicE2E,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+5.61090168e8,2.585788427,2.562049363,2.586265953,2.587350287,2.605093953,2.5858235069999997,2.5853980610000002,2.602866765,2.586463154,+2.50198e-2,+1.7971311761008384e0,+7.623738461459629e-1,+7.12369e-4
ThreadLocalE2E,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+6.41094384e8,2.773672468,2.7886497390000002,2.809913491,2.79105941,2.788956823,2.786795075,2.7883102539999998,2.791719097,2.788340454,+2.0037296e-2,+1.8048464330934753e0,+9.411491999065249e-1,+1.6193447e-2
PartitionedE2E,2,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.649045336e9,3.706727116,3.706272751,3.728685956,3.712160786,3.731284669,3.707555126,3.714771977,3.703102509,3.646648146,+3.2e-7,+1.3637959579999999e0,+2.316439218e0,+3.0810314e-2
CuckooMap,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.70006384e8,9.535571356,9.53202911,9.540511856,9.536432323,9.53630684,9.53645828,9.534226611,9.529897953999999,9.899772241,+6.6311968e-2,+9.469173302e0,+0e0,+7.7857e-4
DashMap,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.86331448e8,7.143656043,7.138673899,7.143851324,7.140245038,7.284720284,7.141281929,7.141261969,7.144663811,7.142350941,+6.123598e-3,+7.109561162e0,+0e0,+2.6690381e-2
FolkloreMap,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.21049176e8,1.683050235,1.6813840930000001,1.682630349,1.681744017,1.682024181,1.681358973,1.682036061,1.679346787,1.682238664,+1.9927375e-2,+1.661366597e0,+0e0,+7.23529e-4
IcebergMap,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.56932152e8,3.844854548,3.844210939,3.881605456,3.845262992,3.844573264,3.844287659,3.880157318,3.844902266,3.844021136,+1.6064125e-2,+3.827980171e0,+0e0,+7.57449e-4
LeapMap,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+4.3725712e8,2.690573872,2.691735326,2.690085465,2.69054239,2.690047665,2.690179186,2.690467189,2.691337361,2.691456962,+5.3778488e-2,+2.635877813e0,+0e0,+8.72971e-4
AtomicPau,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+8.105316e7,1.554413349,1.571275564,1.6113610760000001,1.5719758129999999,1.626861434,1.571419205,1.556185051,1.611106353,1.554881274,+4.960863e-3,+0e0,+1.56631402e0,+1.2e-7
LockingPau,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.01059304e8,9.482051115,9.372815397,10.23764701,9.367183884,9.695949965,9.376758925,9.693881177,10.163164894,9.694656865,+2.1509035e-2,+0e0,+9.671878095e0,+2.87044e-4
ThreadLocalPau,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+1.61057376e8,1.023224078,1.021829699,1.020761327,1.031398622,1.022898513,1.019006744,1.018888942,1.029959483,1.02185354,+1.2e-7,+0e0,+9.98828086e-1,+1.5988925e-2
AtomicE2E,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+5.61090168e8,2.864692413,2.870300884,2.908421331,2.864261647,2.865649904,2.931400385,2.8497221809999997,2.861036285,2.96628375,+2.5003559e-2,+1.7215282363716433e0,+1.1182427070620862e0,+7.09409e-4
ThreadLocalE2E,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+6.41094384e8,2.6228021999999998,2.623765893,2.647182672,2.60241934,2.6257854800000002,2.619771401,2.605198261,2.6487412900000002,2.602032266,+2.0035252e-2,+1.7357576671526753e0,+8.451833588473247e-1,+1.5505955e-2
PartitionedE2E,2,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.0384326e9,2.697252393,2.683733664,2.6867285450000002,2.7546178,2.692861147,2.707017087,2.704801261,2.690450564,2.686157031,+3.2e-7,+1.368325886e0,+1.288663482e0,+3.0867909e-2
CuckooMap,2,100000000,100000000,100000000,false,I64,Sum,0,0,+3.700008512e9,26.194753309,26.19824529,26.190177436,26.195630825,26.211315015,26.197139821,26.20213698,26.192196625,26.201334664,+6.21292679e-1,+2.5568423315e1,+0e0,+7.028529e-3
DashMap,2,100000000,100000000,100000000,false,I64,Sum,0,0,+2.282820152e9,11.039957872,11.038331431,11.04547626,11.048365075,11.038934454,11.039686321,11.042220889,11.038155776,11.052379612,+4.5977422e-2,+1.0902793855e1,+0e0,+9.1875204e-2
FolkloreMap,2,100000000,100000000,100000000,false,I64,Sum,0,0,+3.201049176e9,3.723909651,3.723642329,3.725531155,3.726367407,3.724227381,3.721310226,3.721044505,3.723766501,3.720866986,+1.97363823e-1,+3.520313162e0,+0e0,+6.047917e-3
IcebergMap,2,100000000,100000000,100000000,false,I64,Sum,0,0,+2.559873036e9,8.177219928,8.178254789,8.177287904,8.176887027,8.176030182,8.178826906,8.175718913,8.177527343,8.176921062,+1.59028977e-1,+8.01298966e0,+0e0,+5.225026e-3
LeapMap,2,100000000,100000000,100000000,false,I64,Sum,0,0,+1.0470032368e10,10.799065906,10.801832952,10.80472384,10.843290899,10.800378404,10.801170305,10.804977362,10.799919628,10.802782273,+4.18954879e-1,+1.0370685958e1,+0e0,+1.2470959e-2
AtomicPau,2,100000000,100000000,100000000,false,I64,Sum,0,0,+8.0105316e8,1.1256161,1.125044333,1.124569807,1.125227695,1.125120974,1.124895172,1.125004413,1.125042733,1.125473339,+4.9872913e-2,+0e0,+1.073436678e0,+8e-8
LockingPau,2,100000000,100000000,100000000,false,I64,Sum,0,0,+2.001059304e9,6.134743351,6.133531979,6.133758704,6.1341465920000005,6.134672081,6.134621803,6.1339729179999996,6.135366337,6.133831521,+2.07079471e-1,+0e0,+5.92305731e0,+2.35647e-3
ThreadLocalPau,2,100000000,100000000,100000000,false,I64,Sum,0,0,+1.601057376e9,1.914992381,1.916316117,1.9160240339999999,1.915774831,1.914184091,1.9156514310000001,1.916065715,1.915940435,1.916338599,+1.6e-7,+0e0,+1.685602586e0,+1.5969675e-1
AtomicE2E,2,100000000,100000000,100000000,false,I64,Sum,0,0,+5.601090168e9,3.958510562,3.954847397,3.959113132,3.947175621,3.957460393,3.958423446,3.953058619,3.951731802,3.945976811,+2.47145942e-1,+3.2534134904694443e0,+4.4341034052084405e-1,+6.221999e-3
ThreadLocalE2E,2,100000000,100000000,100000000,false,I64,Sum,0,0,+6.401094384e9,4.04868388,4.0470573,4.052112685,4.050930751,4.048212837,4.046328255,4.043645141,4.055760536,4.053042982,+1.97915357e-1,+3.254921216811288e0,+4.173507700041321e-1,+1.35364401e-1
PartitionedE2E,2,100000000,100000000,100000000,false,I64,Sum,0,0,+6.643778392e9,4.851937906,4.878425085,4.890596281,4.882495178,4.7908359350000005,4.8458757949999995,4.8477691400000005,4.845198069,4.845509674,+3.2e-7,+1.336344878e0,+3.248754001e0,+2.65872462e-1
AtomicE2E,2,100000000,100000000,100000000,false,I64,Sum,0.8,0,+5.601090168e9,3.3694340609999998,3.366451944,3.362573454,3.367880483,3.368952857,3.37157313,3.366014221,3.371621972,3.36910558,+2.46632698e-1,+2.1341140943839303e0,+9.793877344029343e-1,+6.000156e-3
ThreadLocalE2E,2,100000000,100000000,100000000,false,I64,Sum,0.8,0,+6.401094384e9,3.657799455,3.655662109,3.643585196,3.655381626,3.651940263,3.664396183,3.663265048,3.657444335,3.652881997,+1.97351991e-1,+2.12815172465695e0,+1.0375741744348423e0,+2.43055372e-1
PartitionedE2E,2,100000000,100000000,100000000,false,I64,Sum,0.8,0,+4.93250236e9,4.234288317,4.243390514,4.235054649,4.254245454,4.241067206,4.247678771,4.242592987,4.241710256,4.235292576,+4e-7,+1.362758701e0,+2.767954383e0,+1.16185798e-1
AtomicE2E,2,100000000,100000000,100000000,false,I64,Sum,0,0.5,+5.601090168e9,2.981437381,3.137971773,3.138144457,3.138779824,3.13834318,3.138675263,3.13911903,3.138469102,3.138039737,+2.4676258e-1,+1.930047261254162e0,+9.532936493265304e-1,+6.033637e-3
ThreadLocalE2E,2,100000000,100000000,100000000,false,I64,Sum,0,0.5,+6.401094384e9,3.043375573,3.053712865,3.043102131,3.046511774,3.050582546,3.047151303,3.035790358,3.047502308,3.044157545,+1.97415352e-1,+1.930930657459475e0,+6.302823764963364e-1,+2.42896211e-1
PartitionedE2E,2,100000000,100000000,100000000,false,I64,Sum,0,0.5,+3.321889624e9,3.127999054,3.131073013,3.133735607,3.127688931,3.125303741,3.136545924,3.126206273,3.122198502,3.138702592,+3.6e-7,+1.372766673e0,+1.637485482e0,+1.17944061e-1
CuckooMap,4,1000,100000000,1000,false,I64,Sum,0,0,+3.958e4,4.111045292,4.067175653,3.966055207,4.053002674,4.12881328,4.113811169,4.054574935,4.054726498,4.214996299,+1.0361e-5,+4.067163453e0,+0e0,+1.36e-6
DashMap,4,1000,100000000,1000,false,I64,Sum,0,0,+2.210964e6,2.370791502,2.354707097,2.355272664,2.393911037,2.354986541,2.373976543,2.373845821,2.242224546,2.242113585,+7.6801e-5,+2.355127303e0,+0e0,+7.0481e-5
FolkloreMap,4,1000,100000000,1000,false,I64,Sum,0,0,+2.130312e6,0.377387085,0.378503859,0.377407725,0.377321363,0.378302097,0.377424925,0.378475778,0.377399805,0.378416218,+2.72e-6,+3.77421365e-1,+0e0,+1e-6
IcebergMap,4,1000,100000000,1000,false,I64,Sum,0,0,+2.124728e6,0.499139355,0.502796841,0.502865922,0.502179034,0.501592146,0.501416263,0.501649587,0.501573226,0.500700414,+3.32e-6,+5.01586866e-1,+0e0,+1.36e-6
LeapMap,4,1000,100000000,1000,false,I64,Sum,0,0,+2.125264e6,0.482705426,0.480404076,0.480885923,0.481204886,0.484505009,0.481333128,0.483948401,0.482700306,0.481771213,+6.84e-6,+4.81762693e-1,+0e0,+1.24e-6
AtomicPau,4,1000,100000000,1000,false,I64,Sum,0,0,+2.11428e6,0.417449355,0.40297505,0.448501951,0.4037811,0.415915856,0.403009451,0.415803453,0.403239574,0.415575891,+2.12e-6,+0e0,+4.15573131e-1,+8e-8
LockingPau,4,1000,100000000,1000,false,I64,Sum,0,0,+2.138568e6,3.532362414,3.24771195,3.557404933,3.249375092,3.303757024,3.24763275,3.249119609,3.304462233,3.248002956,+9.64e-6,+0e0,+3.249364652e0,+3.6e-7
ThreadLocalPau,4,1000,100000000,1000,false,I64,Sum,0,0,+2.163136e6,0.094593844,0.094831528,0.09502793,0.094478043,0.094812527,0.094566324,0.094799847,0.094442123,0.094902848,+1.6e-7,+0e0,+9.4664125e-2,+1.26842e-4
AtomicE2E,4,1000,100000000,1000,false,I64,Sum,0,0,+2.20356e6,0.558506151,0.630168744,0.605046624,0.560184252,0.56471527,0.625355922,0.63852881,0.631377079,0.587881566,+4.6e-6,+3.667650201098957e-1,+2.3826734603997837e-1,+3.96e-6
ThreadLocalE2E,4,1000,100000000,1000,false,I64,Sum,0,0,+2.252416e6,0.411418518,0.411889205,0.411274516,0.411948766,0.411399398,0.411768243,0.411681362,0.412408371,0.411991126,+4.36e-6,+3.668765254006913e-1,+4.485380806951762e-2,+1.01921e-4
PartitionedE2E,4,1000,100000000,1000,false,I64,Sum,0,0,+2.058496e6,0.374218325,0.374890014,0.373997562,0.376259871,0.374293206,0.375524021,0.375900186,0.37617783,0.373920121,+2.4e-7,+3.74665011e-1,+1.18281e-4,+9.2161e-5
AtomicE2E,4,1000,100000000,1000,false,I64,Sum,0.8,0,+2.20356e6,0.780413617,0.741859167,0.74922882,0.789969538,0.76331288,0.748285887,0.758499739,0.723779575,0.707003203,+4.401e-6,+3.619744901248927e-1,+3.8738334430727633e-1,+4.12e-6
ThreadLocalE2E,4,1000,100000000,1000,false,I64,Sum,0.8,0,+2.252416e6,0.407198465,0.406775859,0.40684518,0.406226773,0.407108704,0.406628778,0.407165224,0.406543497,0.406955381,+2.92e-6,+3.622242588222606e-1,+4.449559804080644e-2,+1.26482e-4
PartitionedE2E,4,1000,100000000,1000,false,I64,Sum,0.8,0,+2.058496e6,0.366667268,0.365827899,0.366132222,0.36677739,0.366125022,0.368033326,0.366805951,0.36522313,0.366028501,+2.8e-7,+3.65917459e-1,+1.21561e-4,+9.7842e-5
AtomicE2E,4,1000,100000000,1000,false,I64,Sum,0,0.5,+2.20356e6,1.016637825,0.940646578,1.019825146,0.948172153,0.99575088,0.935252429,0.991419544,0.962137371,0.930146364,+4.48e-6,+3.6320229752160177e-1,+5.98875906456397e-1,+4.4e-6
ThreadLocalE2E,4,1000,100000000,1000,false,I64,Sum,0,0.5,+2.252416e6,0.4083592,0.40835532,0.40836092,0.408524482,0.40841,0.407741432,0.408436401,0.407921114,0.408444081,+4.36e-6,+3.637249824173874e-1,+4.447364991359469e-2,+1.08601e-4
PartitionedE2E,4,1000,100000000,1000,false,I64,Sum,0,0.5,+2.058536e6,0.362719378,0.362208773,0.361189079,0.364345639,0.362930262,0.362111651,0.364004555,0.362355134,0.362476016,+2.4e-7,+3.62261733e-1,+1.15882e-4,+9.4921e-5
CuckooMap,4,10000000,100000000,10000000,false,I64,Sum,0,0,+3.7000756e8,6.3435411,6.344842357,6.342035283,6.337718868,6.337967311,6.342500811,6.341583519,6.339760777,6.343443464,+6.6782211e-2,+6.274438341e0,+0e0,+7.2813e-4
DashMap,4,10000000,100000000,10000000,false,I64,Sum,0,0,+2.87380584e8,4.167231431,4.204727509,4.20161595,4.16787812,4.162695295,4.169800705,4.16309874,4.182348266,4.163595667,+6.140958e-3,+4.135128783e0,+0e0,+2.6580299e-2
FolkloreMap,4,10000000,100000000,10000000,false,I64,Sum,0,0,+3.22098312e8,1.080084276,1.079897394,1.080629643,1.080412,1.080560722,1.080004675,1.07642123,1.080648523,1.079729631,+1.9929374e-2,+1.059436133e0,+0e0,+7.19409e-4
IcebergMap,4,10000000,100000000,10000000,false,I64,Sum,0,0,+2.57981288e8,2.543100229,2.567622382,2.599795272,2.567373019,2.568080188,2.599989555,2.556794124,2.567721104,2.592754383,+1.6096645e-2,+2.55094309e0,+0e0,+6.77489e-4
LeapMap,4,10000000,100000000,10000000,false,I64,Sum,0,0,+4.38306256e8,1.9706148589999999,1.9709707440000002,1.970635299,1.960534091,1.970868182,1.97064278,1.97064138,1.9706876599999998,1.970700261,+5.3627683e-2,+1.916203766e0,+0e0,+8.5433e-4
AtomicPau,4,10000000,100000000,10000000,false,I64,Sum,0,0,+8.210628e7,0.496162,0.495327749,0.496023158,0.496164359,0.495087866,0.496313162,0.495252708,0.4962312,0.495169987,+4.939183e-3,+0e0,+4.90895292e-1,+8e-8
LockingPau,4,10000000,100000000,10000000,false,I64,Sum,0,0,+2.02118568e8,2.842021239,2.883073602,2.841052547,2.883078362,2.883010002,2.883151563,2.840193097,2.883950734,2.840104535,+2.1590115e-2,+0e0,+2.860771718e0,+2.87563e-4
ThreadLocalPau,4,10000000,100000000,10000000,false,I64,Sum,0,0,+3.22131136e8,0.710417129,0.71524443,0.710696213,0.710099845,0.718283909,0.709528277,0.710566091,0.710702493,0.714642822,+1.6e-7,+0e0,+6.68149311e-1,+3.5521452e-2
AtomicE2E,4,10000000,100000000,10000000,false,I64,Sum,0,0,+5.6214756e8,1.61174925,1.609271738,1.612259216,1.611173923,1.611534687,1.612256776,1.611831051,1.611274844,1.612428739,+2.4998279e-2,+1.121460509719545e0,+4.6394315461901126e-1,+7.13889e-4
ThreadLocalE2E,4,10000000,100000000,10000000,false,I64,Sum,0,0,+8.02172416e8,1.765039203,1.7786414160000001,1.772229294,1.764330514,1.77344323,1.7720130109999999,1.7646779179999998,1.763682505,1.766193818,+2.0040935e-2,+1.1225575712461755e0,+5.844194927538244e-1,+3.2943459e-2
PartitionedE2E,4,10000000,100000000,10000000,false,I64,Sum,0,0,+3.64904604e9,2.015046268,2.03954602,2.130543459,2.042978904,2.118157821,1.985226288,1.994255403,2.00265883,2.037798758,+3.6e-7,+7.50818884e-1,+1.262799166e0,+2.1820678e-2
CuckooMap,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.70006944e8,5.935280766,5.909718081,5.929369171,5.913852854,5.933765429,5.911319222,5.934827363,5.912997044,5.933139462,+6.6635449e-2,+5.86171763e0,+0e0,+7.8913e-4
DashMap,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.87380584e8,3.910468975,3.910931062,3.911895234,3.788920667,3.912211159,3.949879198,3.912112557,3.925774292,3.911861994,+6.22136e-3,+3.878699492e0,+0e0,+2.6986984e-2
FolkloreMap,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.22098312e8,0.903706793,0.904149198,0.903455669,0.90424148,0.904072917,0.904219839,0.905489616,0.904161398,0.903695233,+2.0121496e-2,+8.83281773e-1,+0e0,+7.3977e-4
IcebergMap,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.57981288e8,2.228635032,2.228839434,2.228147985,2.24024122,2.228813594,2.228935596,2.228363388,2.228846635,2.227948623,+1.6225646e-2,+2.211861458e0,+0e0,+7.34369e-4
LeapMap,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+4.38306256e8,1.600819754,1.601462362,1.600880115,1.6015701230000001,1.6010423569999999,1.600988116,1.6011433990000001,1.6019932890000002,1.6010041560000001,+5.4491734e-2,+1.545733692e0,+0e0,+8.74532e-4
AtomicPau,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+8.210628e7,0.40890601,0.408848808,0.40814384,0.408400283,0.409043251,0.408439923,0.408360002,0.408364482,0.408857689,+4.985823e-3,+0e0,+4.03278057e-1,+8e-8
LockingPau,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+2.02118568e8,2.8927827329999998,2.905245933,2.889528572,2.877004093,2.887443506,2.89953238,2.878934278,2.884928274,2.8951042830000002,+2.1743277e-2,+0e0,+2.867124807e0,+2.90923e-4
ThreadLocalPau,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.22131136e8,0.62091083,0.621075713,0.623963829,0.621590519,0.620339343,0.620601147,0.621502358,0.622357849,0.61932797,+1.6e-7,+0e0,+5.77828002e-1,+3.5918458e-2
AtomicE2E,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+5.6214756e8,1.357017688,1.356045037,1.3575239749999999,1.3569638880000001,1.357062569,1.35633552,1.358200944,1.3560933560000001,1.356720405,+2.5225321e-2,+9.344009174489523e-1,+3.959514262764801e-1,+7.15649e-4
ThreadLocalE2E,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+8.02172416e8,1.5287853569999998,1.530869783,1.527514661,1.515054223,1.52824267,1.5280684679999998,1.5289362789999998,1.529922212,1.531838635,+2.0221858e-2,+9.380669041189451e-1,+5.300114456399507e-1,+3.3884951e-2
PartitionedE2E,4,10000000,100000000,10000000,false,I64,Sum,0.8,0,+3.64904604e9,1.8317860270000001,1.914558513,1.863731632,1.925696775,1.836328607,1.919599499,1.947748617,1.9730823769999999,1.8356443599999999,+3.6e-7,+8.14951659e-1,+1.079852365e0,+2.1402111e-2
CuckooMap,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.70006944e8,7.244203115,7.244071682,8.447197987,7.244681869,7.244851479,7.243831675,8.52086392,8.687140196,7.24283237,+6.6675763e-2,+7.177393858e0,+0e0,+7.29929e-4
DashMap,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.87380584e8,7.610702178,7.609817975,7.610466152,7.607649844,8.44146237,8.966933595,7.609217569,7.60945806,7.608163171,+6.178118e-3,+7.576724156e0,+0e0,+2.682686e-2
FolkloreMap,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.22098312e8,0.865805088,0.865472643,0.861899359,0.865505324,0.865719007,0.86520732,0.861459954,0.865489804,0.865831489,+1.9910532e-2,+8.44845502e-1,+0e0,+7.10969e-4
IcebergMap,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.57981288e8,1.9776444149999999,1.9763188390000002,1.9846994260000002,1.975708353,1.9759771160000001,1.976376642,1.9841970610000002,1.9620169010000001,1.975803156,+1.6634651e-2,+1.958736416e0,+0e0,+9.32012e-4
LeapMap,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+4.38306256e8,1.389375246,1.3884839150000001,1.373098521,1.3881085899999999,1.389243086,1.388128631,1.389038723,1.38799187,1.388897282,+5.3340356e-2,+1.334277629e0,+0e0,+8.5121e-4
AtomicPau,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+8.210628e7,1.078291546,1.095656326,1.00758033,1.094912557,0.98382319,1.094044306,1.080388093,1.093577141,0.982997619,+4.948663e-3,+0e0,+1.075235828e0,+8e-8
LockingPau,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.02118568e8,14.0219516,15.221824877,14.022104563,15.803371936,13.722366959,15.403772668,14.238410942,16.17635151,14.033100972,+2.1432872e-2,+0e0,+1.4216333181e1,+2.87524e-4
ThreadLocalPau,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+3.22131136e8,0.593621014,0.5940999,0.591892192,0.595741441,0.595565359,0.594316823,0.595329596,0.594777668,0.594788869,+1.6e-7,+0e0,+5.51765042e-1,+3.5629652e-2
AtomicE2E,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+5.6214756e8,1.682947961,1.686292043,1.7061447749999998,1.7305496059999999,1.684645663,1.712246773,1.7247846930000001,1.677551334,1.607593206,+2.5004158e-2,+8.757850844323758e-1,+7.847302242695079e-1,+7.13569e-4
ThreadLocalE2E,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+8.02172416e8,1.413460303,1.386612441,1.399180841,1.407595228,1.402277401,1.3972488570000001,1.395360914,1.400221615,1.398765917,+2.0042775e-2,+8.829486620065493e-1,+4.5729152004652635e-1,+3.2963418e-2
PartitionedE2E,4,10000000,100000000,10000000,false,I64,Sum,0,0.5,+2.038433304e9,1.360090466,1.40133467,1.59982731,1.355205885,1.389709683,1.502710518,1.360231829,1.360594633,1.388128704,+3.2e-7,+7.41810858e-1,+6.25736624e-1,+2.207988e-2
CuckooMap,4,100000000,100000000,100000000,false,I64,Sum,0,0,+3.70000928e9,13.852961964,13.846510173,13.857339043,13.853033359,13.848826357,13.844070228,13.844674125000001,13.845705108,13.846237285,+6.31814464e-1,+1.3208049977e1,+0e0,+6.985169e-3
DashMap,4,100000000,100000000,100000000,false,I64,Sum,0,0,+2.283869288e9,6.447171125,6.449620038,6.44729393,6.446610923,6.449429721,6.447974865,6.453091651,6.452129801,6.446209088,+4.7004998e-2,+6.307612121e0,+0e0,+9.3091263e-2
FolkloreMap,4,100000000,100000000,100000000,false,I64,Sum,0,0,+3.202098312e9,2.049241685,2.047557824,2.046315329,2.04635265,2.048939242,2.04793623,2.049241487,2.046116127,2.048376956,+1.99082091e-1,+1.8427702620000002e0,+0e0,+6.061917e-3
IcebergMap,4,100000000,100000000,100000000,false,I64,Sum,0,0,+2.560922172e9,4.365069205,4.365621573,4.3652703299999995,4.365240409,4.364888006,4.366813392,4.366260784,4.364806288,4.365156652,+1.60345439e-1,+4.199603184e0,+0e0,+5.253267e-3
LeapMap,4,100000000,100000000,100000000,false,I64,Sum,0,0,+1.0471081504e10,6.254673478,6.256988749,6.255247568,6.250341108,6.257704802,6.256581549,6.256741913,6.257683406,6.2563683900000004,+4.25180366e-1,+5.81892654e0,+0e0,+1.2606201e-2
AtomicPau,4,100000000,100000000,100000000,false,I64,Sum,0,0,+8.0210628e8,0.623135683,0.623101803,0.623079763,0.623095083,0.623054362,0.623172124,0.623029242,0.622921241,0.622921641,+5.032344e-2,+0e0,+5.71025541e-1,+8e-8
LockingPau,4,100000000,100000000,100000000,false,I64,Sum,0,0,+2.002118568e9,3.312858925,3.31319017,3.313392094,3.31312797,3.31313237,3.313140491,3.31303641,3.312927969,3.31303889,+2.09066738e-1,+0e0,+3.09995254e0,+2.392951e-3
ThreadLocalPau,4,100000000,100000000,100000000,false,I64,Sum,0,0,+3.202131136e9,1.528563039,1.5283411949999999,1.52704914,1.527315902,1.528242315,1.528450637,1.527740749,1.528140553,1.527951672,+1.6e-7,+0e0,+1.09775808e0,+3.5778079e-1
AtomicE2E,4,100000000,100000000,100000000,false,I64,Sum,0,0,+5.60214756e9,2.154511159,2.15615202,2.154922005,2.151267199,2.156422065,2.155886338,2.154293798,2.154817524,2.154057035,+2.49430532e-1,+1.7287626061954287e0,+1.6754281698016055e-1,+6.429042e-3
ThreadLocalE2E,4,100000000,100000000,100000000,false,I64,Sum,0,0,+8.002172416e9,2.480306705,2.4858230150000002,2.487408875,2.478112118,2.478458242,2.494225562,2.467342701,2.478002197,2.485861696,+1.99873022e-1,+1.6943341831767886e0,+2.929004814822654e-1,+2.52067846e-1
