workload,threads,keys,elements,capacity,zeroed,value type,operator,zipf,heavy hitter,memory,t1,t2,t3,t4,t5,t6,t7,t8,t9,initialization,stage 1,stage 2,materialization
LockingPau,2,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.01059272e8,1.919822172,1.8968003119999999,1.899591289,1.903803028,1.904269413,1.942843283,1.9146151649999998,1.902855534,1.915752506,+1.7791312e-2,+0e0,+1.8863342429999999e0,+4.98798e-4
ThreadLocalPau,2,10000000,100000000,10000000,true,I64,Sum,0.8,0,+1.61057344e8,0.491433672,0.489034835,0.491180896,0.493033752,0.494379256,0.490954364,0.488410036,0.491628774,0.486409278,+4e-8,+0e0,+4.83000342e-1,+7.744027e-3
AtomicE2E,2,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.61090136e8,1.5906997170000001,1.5643788189999999,1.559463607,1.558905108,1.586790468,1.580509792,1.6063555539999999,1.587729309,1.568594278,+3.167e-5,+1.1111573570472275e0,+4.674972654403285e-1,+1.384624e-3
ThreadLocalE2E,2,10000000,100000000,10000000,true,I64,Sum,0.8,0,+6.41094352e8,1.481995622,1.484388458,1.5106070169999999,1.474143332,1.483529719,1.476798072,1.475526543,1.4760911349999999,1.47890832,+2.909e-5,+1.0903844094822128e0,+3.7878258022115524e-1,+7.063702e-3
PartitionedE2E,2,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.649045336e9,2.1650926249999998,2.155418605,2.170880387,2.158331648,2.161449377,2.173467942,2.156834899,2.173718045,2.165711637,+1.8e-7,+1.100960454e0,+1.046470597e0,+1.5603439e-2
CuckooMap,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.70006376e8,6.286043275,6.269884843,6.275081441,6.256846461,6.259138111,6.253302337,6.260499557,6.250602331,6.185037361,+8.114249e-3,+6.249880274e0,+0e0,+1.303726e-3
DashMap,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.86335512e8,5.586841454,5.639146418,5.637785505,5.635423382,5.631647165,5.637424263,5.638879764,5.498801936,5.560228294,+1.0502026e-2,+5.601376481e0,+0e0,+2.3954727e-2
FolkloreMap,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.21049144e8,1.046290533,1.042196721,1.030350161,1.044987003,1.048020159,1.048263794,1.025018318,1.049806391,1.023787592,+2.346e-5,+1.043473427e0,+0e0,+1.350816e-3
IcebergMap,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.5693212e8,2.138476889,2.134270103,2.120362396,2.143283121,2.136721902,2.144505811,2.10349479,2.135060851,2.1208436920000002,+3.79809e-4,+2.1333581759999998e0,+0e0,+1.286616e-3
LeapMap,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.37257088e8,2.145102979,2.139876185,2.111734984,2.122636275,2.123128464,2.137687614,2.104518986,2.116131123,2.090465964,+9.1234213e-2,+2.027588248e0,+0e0,+1.603775e-3
AtomicPau,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+8.1053128e7,0.973616601,0.907018645,0.879084954,0.873835402,0.898146629,0.872724192,0.873073804,0.910576617,0.891503291,+2.184e-5,+0e0,+8.91129842e-1,+3e-8
LockingPau,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.01059272e8,4.578288115,4.902524719,4.973607857,4.7114868439999995,4.863218413,4.979497877,4.862069858,4.980614416,4.766660426,+2.3367159e-2,+0e0,+4.83722685e0,+5.21263e-4
ThreadLocalPau,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+1.61057344e8,0.505460674,0.505200594,0.503917161,0.50115108,0.502895562,0.504908468,0.506957591,0.507676957,0.508017625,+4e-8,+0e0,+4.96343446e-1,+8.521339e-3
AtomicE2E,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+5.61090136e8,1.596701988,1.620919837,1.558369393,1.540542528,1.5487361659999999,1.5595560229999998,1.5255598940000001,1.571662366,1.541172071,+3.1659e-5,+1.0711619985245702e0,+4.737385744947734e-1,+1.386188e-3
ThreadLocalE2E,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+6.41094352e8,1.432842081,1.431890359,1.437859874,1.457338497,1.432718865,1.430876635,1.459732456,1.420493028,1.457843822,+2.773e-5,+1.0654630579633526e0,+3.598386854856893e-1,+6.811646e-3
PartitionedE2E,2,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.0384326e9,1.96451043,1.9434003720000002,1.967942941,1.944536415,1.941572439,1.9735236870000001,1.948692534,1.9458795,1.9459496600000001,+1.7e-7,+1.264224886e0,+6.65535305e-1,+1.6080254e-2
CuckooMap,2,100000000,100000000,100000000,true,I64,Sum,0,0,+3.700008528e9,13.219986327,13.116502704,13.102101168,13.260613425,13.172452771,13.308877853,13.257810402,13.12685962,13.260544144,+3.2898951e-2,+1.3173671017e1,+0e0,+1.346547e-2
DashMap,2,100000000,100000000,100000000,true,I64,Sum,0,0,+2.282824216e9,8.170445053,8.440110131,8.389540137000001,8.403981408,8.383199292,8.333243729,8.37112677,8.135935267,8.133253263,+6.2407457e-2,+8.219485465e0,+0e0,+8.3649083e-2
FolkloreMap,2,100000000,100000000,100000000,true,I64,Sum,0,0,+3.201049144e9,2.488276773,2.503042717,2.479128493,2.470562214,2.495021338,2.5323890799999997,2.516912209,2.504822212,2.522054763,+2.26e-5,+2.491395522e0,+0e0,+1.1625317e-2
IcebergMap,2,100000000,100000000,100000000,true,I64,Sum,0,0,+2.559873012e9,4.853765452,4.679691334,4.8495808369999995,4.707520373,4.83686875,4.794269591,4.832387803,4.837613225,4.844768093,+6.556277e-3,+4.821037281e0,+0e0,+9.49114e-3
LeapMap,2,100000000,100000000,100000000,true,I64,Sum,0,0,+1.0470032336e10,10.317576898,10.22824671,10.275830291,10.268379855,10.303709498,10.370077435,10.321226749,10.301870263,10.311840588,+2.89097524e-1,+9.99246673e0,+0e0,+2.4453002e-2
AtomicPau,2,100000000,100000000,100000000,true,I64,Sum,0,0,+8.01053128e8,0.621235167,0.619398478,0.618987211,0.618353388,0.619423628,0.618889507,0.619326545,0.622327591,0.620145691,+2.166e-5,+0e0,+6.16204171e-1,+3e-8
LockingPau,2,100000000,100000000,100000000,true,I64,Sum,0,0,+2.001059272e9,2.11838789,2.119088035,2.115151372,2.127185843,2.112704279,2.116968113,2.115517964,2.120467609,2.11669897,+9.2120122e-2,+0e0,+2.015915261e0,+4.614388e-3
ThreadLocalPau,2,100000000,100000000,100000000,true,I64,Sum,0,0,+1.601057344e9,0.621999663,0.622825497,0.623357671,0.625874912,0.624100612,0.629983134,0.625808303,0.631977101,0.626710777,+4e-8,+0e0,+5.77586546e-1,+4.5142727e-2
AtomicE2E,2,100000000,100000000,100000000,true,I64,Sum,0,0,+5.601090136e9,2.952721023,2.90775313,2.891250978,2.902496217,2.908923959,2.907876625,2.91404096,2.894204539,2.905693816,+3.584e-5,+2.3508050089574857e0,+5.37791238153955e-1,+1.2146416e-2
ThreadLocalE2E,2,100000000,100000000,100000000,true,I64,Sum,0,0,+6.401094352e9,2.52812313,2.532597655,2.545537594,2.534669907,2.550704357,2.5338208140000003,2.5349566230000002,2.52605511,2.557179367,+3.079e-5,+2.362670469082089e0,+1.0999791003702025e-1,+5.4139983e-2
PartitionedE2E,2,100000000,100000000,100000000,true,I64,Sum,0,0,+6.643778392e9,3.712655693,3.723159497,3.725453588,3.640126488,3.763430788,3.70638619,3.624248383,3.635504934,3.67805458,+2.4e-7,+1.061806874e0,+2.5111835559999998e0,+1.29391487e-1
AtomicE2E,2,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.601090136e9,2.057129859,2.036704968,2.036221601,2.041310322,2.030382521,2.019832315,2.02360262,2.020656418,2.02554148,+3.3679e-5,+1.510752984738375e0,+5.024518814424273e-1,+1.1719351e-2
ThreadLocalE2E,2,100000000,100000000,100000000,true,I64,Sum,0.8,0,+6.401094352e9,1.966471861,1.965501323,1.961743615,1.956624772,1.96342231,1.982892181,1.9825510259999999,1.9703461180000001,1.9680990029999998,+3.0539e-5,+1.5062155547857765e0,+3.8776111428141424e-1,+6.8954601e-2
PartitionedE2E,2,100000000,100000000,100000000,true,I64,Sum,0.8,0,+4.93250236e9,2.933568619,2.9168723229999998,2.92443535,2.9215948579999997,2.96443482,3.004852,2.935193719,3.02336369,2.92972513,+1.6e-7,+1.06920962e0,+1.807338733e0,+5.7809941e-2
AtomicE2E,2,100000000,100000000,100000000,true,I64,Sum,0,0.5,+5.601090136e9,1.920272179,1.918182765,1.921320166,1.9143964599999999,1.918739159,1.921866782,1.8984267689999998,1.8964558710000001,1.928979949,+3.617e-5,+1.4579909489204568e0,+4.4547040179396585e-1,+1.1785271e-2
ThreadLocalE2E,2,100000000,100000000,100000000,true,I64,Sum,0,0.5,+6.401094352e9,1.772388507,1.773380372,1.772072503,1.774249777,1.7754781,1.774774391,1.788840781,1.778579466,1.7863782860000001,+3.164e-5,+1.4359147820434939e0,+2.673215614708671e-1,+6.7547295e-2
PartitionedE2E,2,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.321889624e9,2.522907743,2.500789172,2.50000012,2.50679489,2.504552851,2.4990141980000002,2.507720885,2.499827373,2.497423664,+1.7e-7,+1.2566154090000001e0,+1.186740274e0,+5.8842881e-2
CuckooMap,4,1000,100000000,1000,true,I64,Sum,0,0,+4.0216e4,3.502653154,3.5065970220000002,3.534115494,3.503807776,3.536120534,3.524917619,3.597355318,3.519245474,3.509403892,+2.049e-5,+3.519221244e0,+0e0,+2.89e-6
DashMap,4,1000,100000000,1000,true,I64,Sum,0,0,+2.215004e6,1.285796719,1.2791730430000001,1.269556374,1.289181656,1.2883407390000001,1.286927866,1.28841629,1.2842236919999999,1.301879001,+1.14739e-4,+1.286661958e0,+0e0,+1.03499e-4
FolkloreMap,4,1000,100000000,1000,true,I64,Sum,0,0,+2.130248e6,0.125629666,0.125648786,0.125477547,0.125804484,0.125532977,0.124940002,0.126092692,0.126754167,0.125981283,+1.7739e-5,+1.25626406e-1,+0e0,+4.01e-6
IcebergMap,4,1000,100000000,1000,true,I64,Sum,0,0,+2.124664e6,0.18234492,0.182259531,0.182348881,0.182465,0.183302882,0.182355771,0.184054037,0.183325524,0.182331693,+1.495e-5,+1.82336081e-1,+0e0,+4.73e-6
LeapMap,4,1000,100000000,1000,true,I64,Sum,0,0,+2.1252e6,0.372001765,0.372530712,0.372280945,0.372326566,0.372304008,0.372423647,0.372184732,0.379041642,0.368352706,+1.849e-5,+3.72278888e-1,+0e0,+5.08e-6
AtomicPau,4,1000,100000000,1000,true,I64,Sum,0,0,+2.114216e6,1.928043647,1.946319292,1.930368914,1.929294646,1.896756989,1.88389202,1.929629581,1.937416448,1.9267780509999999,+3.25e-6,+0e0,+1.929287806e0,+3e-8
LockingPau,4,1000,100000000,1000,true,I64,Sum,0,0,+2.138504e6,2.5788889189999997,2.583241608,2.59120913,2.589201583,2.605292826,2.598205102,2.593262958,2.60621975,2.584173285,+6.8e-6,+0e0,+2.59119828e0,+1.12e-6
ThreadLocalPau,4,1000,100000000,1000,true,I64,Sum,0,0,+2.163072e6,0.098260749,0.097215349,0.097948862,0.098178701,0.097772454,0.097839964,0.097713745,0.09713445,0.098236841,+4e-8,+0e0,+9.7523227e-2,+2.85268e-4
AtomicE2E,4,1000,100000000,1000,true,I64,Sum,0,0,+2.203496e6,1.866268754,1.9087367259999999,1.903748925,1.8705582939999998,1.853860667,1.943706348,1.932758576,1.921991952,1.892301491,+1.9779e-5,+1.0851355693106164e-1,+1.7950657954900766e0,+8.46e-6
ThreadLocalE2E,4,1000,100000000,1000,true,I64,Sum,0,0,+2.252352e6,0.151337982,0.152838199,0.152521501,0.151422571,0.151599821,0.152020927,0.150649587,0.150790746,0.15170331,+1.728e-5,+1.0896899994189584e-1,+4.217330573170449e-2,+3.18198e-4
PartitionedE2E,4,1000,100000000,1000,true,I64,Sum,0,0,+2.058552e6,0.270658945,0.272671031,0.273523534,0.276238773,0.270674197,0.270714269,0.276074346,0.313463905,0.27324179,+3.2e-7,+2.72760034e-1,+3.06267e-4,+1.57039e-4
AtomicE2E,4,1000,100000000,1000,true,I64,Sum,0.8,0,+2.203496e6,2.198536547,2.236276684,2.308918469,2.298561461,2.270958977,2.244147157,2.215074813,2.300512531,2.292633461,+1.914e-5,+1.0102038546895717e-1,+2.171020122183161e0,+6.79e-6
ThreadLocalE2E,4,1000,100000000,1000,true,I64,Sum,0.8,0,+2.252352e6,0.144241325,0.143813248,0.143800438,0.143683519,0.145839512,0.143941408,0.144678372,0.143880338,0.144525683,+1.713e-5,+1.0183201300583668e-1,+4.173642801230026e-2,+3.03077e-4
PartitionedE2E,4,1000,100000000,1000,true,I64,Sum,0.8,0,+2.058552e6,0.263873776,0.264227233,0.265328305,0.264762441,0.264193884,0.266924024,0.265924602,0.264017168,0.263289943,+3.2e-7,+2.63669107e-1,+2.92407e-4,+1.82149e-4
AtomicE2E,4,1000,100000000,1000,true,I64,Sum,0,0.5,+2.203496e6,1.752447611,1.7378337849999999,1.757687193,1.7519107699999998,1.751787224,1.7473997190000001,1.730586249,1.681363745,1.734883038,+1.997e-5,+1.0195642976941179e-1,+1.6454673887038922e0,+5.75e-6
ThreadLocalE2E,4,1000,100000000,1000,true,I64,Sum,0,0.5,+2.252352e6,0.14707498,0.148189422,0.147141489,0.146958471,0.147686455,0.146915072,0.146816042,0.146894593,0.146946782,+1.68e-5,+1.0275097239737736e-1,+4.3937989273114264e-2,+3.22807e-4
PartitionedE2E,4,1000,100000000,1000,true,I64,Sum,0,0.5,+2.058528e6,0.305084352,0.305615746,0.303818001,0.263130532,0.262990913,0.264178534,0.263831058,0.264855011,0.262064851,+3.4e-7,+2.63736167e-1,+2.83118e-4,+2.00349e-4
CuckooMap,4,10000000,100000000,10000000,true,I64,Sum,0,0,+3.70007536e8,4.319253071,4.299373883,4.293134632,4.315413829,4.266918716,4.29890832,4.300400197,4.322581493,4.327091139,+9.972226e-3,+4.289551097e0,+0e0,+1.289431e-3
DashMap,4,10000000,100000000,10000000,true,I64,Sum,0,0,+2.87384616e8,2.832102767,2.833722684,2.871537823,3.087835727,2.890415852,2.94724349,2.937478711,2.890742901,2.889206351,+1.0997381e-2,+2.855308451e0,+0e0,+2.397661e-2
FolkloreMap,4,10000000,100000000,10000000,true,I64,Sum,0,0,+3.22098248e8,0.667939872,0.666630883,0.661561592,0.662868295,0.664340187,0.663549595,0.660980896,0.658890913,0.666245554,+2.276e-5,+6.62221494e-1,+0e0,+1.311171e-3
IcebergMap,4,10000000,100000000,10000000,true,I64,Sum,0,0,+2.57981224e8,1.272805429,1.274369677,1.279454152,1.268776105,1.2692705499999999,1.274851551,1.277982929,1.267301501,1.272482844,+2.95008e-4,+1.271304669e0,+0e0,+1.190072e-3
LeapMap,4,10000000,100000000,10000000,true,I64,Sum,0,0,+4.38306192e8,1.3445317079999999,1.343981482,1.342546041,1.345954799,1.3522884849999999,1.345523881,1.344298169,1.346541763,1.337137558,+9.4409853e-2,+1.24797271e0,+0e0,+1.608999e-3
AtomicPau,4,10000000,100000000,10000000,true,I64,Sum,0,0,+8.2106216e7,0.279761691,0.277500686,0.277508506,0.279585822,0.280847105,0.278917998,0.27862219,0.281048875,0.280996895,+2.304e-5,+0e0,+2.79216786e-1,+3e-8
LockingPau,4,10000000,100000000,10000000,true,I64,Sum,0,0,+2.02118504e8,1.039682673,1.032564226,1.031777528,1.029973765,1.033041711,1.036345353,1.0347208509999999,1.032839958,1.033822988,+2.3820309e-2,+0e0,+1.008083725e0,+5.16996e-4
ThreadLocalPau,4,10000000,100000000,10000000,true,I64,Sum,0,0,+3.22131072e8,0.291274646,0.288169448,0.289865147,0.285930043,0.286854498,0.287685573,0.290046837,0.291703276,0.287412836,+4e-8,+0e0,+2.78758952e-1,+8.850651e-3
AtomicE2E,4,10000000,100000000,10000000,true,I64,Sum,0,0,+5.62147496e8,0.918420147,0.925589783,0.923938029,0.920238857,0.923377351,0.919129894,0.920008643,0.919333971,0.919437535,+3.266e-5,+6.72960601229956e-1,+2.4536201235815913e-1,+1.378491e-3
ThreadLocalE2E,4,10000000,100000000,10000000,true,I64,Sum,0,0,+8.02172352e8,0.893857481,0.890553108,0.899862699,0.891711668,0.896872878,0.89251315,0.89613665,0.897722244,0.896051308,+2.94e-5,+6.792875818911842e-1,+2.0608579910881583e-1,+9.605437e-3
PartitionedE2E,4,10000000,100000000,10000000,true,I64,Sum,0,0,+3.64904604e9,1.210637087,1.433732952,1.261026162,1.408196889,1.244904774,1.275046265,1.411357195,1.1917523939999999,1.260120936,+5e-8,+6.76568684e-1,+5.7866981e-1,+9.922575e-3
CuckooMap,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.70006904e8,3.508352431,3.46468262,3.502323794,3.496935766,3.5029675239999998,3.496379762,3.524035622,3.501107624,3.493895943,+8.544315e-3,+3.491302086e0,+0e0,+1.299712e-3
DashMap,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.87384616e8,2.784892763,2.796252417,2.835857443,2.7999933710000002,2.753047357,2.8169609319999998,2.797600707,2.730231045,2.7502867330000003,+1.0877502e-2,+2.759309618e0,+0e0,+2.4380927e-2
FolkloreMap,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.22098248e8,0.544595486,0.548728931,0.54918525,0.545851742,0.547764271,0.546232472,0.547353036,0.545469209,0.549112818,+2.393e-5,+5.45915515e-1,+0e0,+1.324322e-3
IcebergMap,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.57981224e8,1.1717980749999999,1.169061777,1.165409825,1.163341433,1.167612723,1.172400339,1.164597742,1.165329123,1.16840116,+4.27107e-4,+1.165981673e0,+0e0,+1.189283e-3
LeapMap,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+4.38306192e8,1.188325631,1.183252837,1.185054622,1.198750145,1.182564989,1.193496928,1.189321088,1.219406713,1.187305843,+9.093304e-2,+1.093858235e0,+0e0,+1.60684e-3
AtomicPau,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+8.2106216e7,0.334642575,0.334869744,0.333182234,0.334698386,0.333647033,0.334474098,0.334523938,0.331516846,0.334984517,+2.133e-5,+0e0,+3.34112798e-1,+3e-8
LockingPau,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.02118504e8,1.07398067,1.062213905,1.070394921,1.066744667,1.063151802,1.06935272,1.068556028,1.065577481,1.067850481,+2.1211463e-2,+0e0,+1.046183568e0,+5.16826e-4
ThreadLocalPau,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+3.22131072e8,0.267715435,0.263795558,0.267180519,0.267453557,0.267153899,0.2671396,0.268551151,0.265850427,0.269736275,+4e-8,+0e0,+2.57731795e-1,+9.585423e-3
AtomicE2E,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+5.62147496e8,0.795649114,0.807038889,0.800179411,0.803609475,0.796608598,0.794202605,0.794457915,0.793318835,0.800691743,+3.276e-5,+5.576008088694706e-1,+2.3764792482413813e-1,+1.394931e-3
ThreadLocalE2E,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+8.02172352e8,0.755339631,0.762728829,0.751203348,0.755976183,0.759289505,0.756156226,0.755143064,0.764099643,0.757407515,+2.8489e-5,+5.521795926471126e-1,+1.9308135424874953e-1,+1.029394e-2
PartitionedE2E,4,10000000,100000000,10000000,true,I64,Sum,0.8,0,+2.843739672e9,1.056113994,1.216631498,1.195177188,1.232637384,1.046983195,1.232703194,1.199194095,1.232916433,1.150948227,+2.09e-7,+7.17195889e-1,+4.73963974e-1,+9.807613e-3
CuckooMap,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.70006904e8,4.511837408,4.518725028,4.494386116,4.477048203,4.4869190119999995,4.519613853,4.453818573,4.507317664,4.508620631,+9.795525e-3,+4.495312102e0,+0e0,+1.311802e-3
DashMap,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.87384616e8,3.8502861250000002,3.860699193,3.859312806,3.833976452,3.830466926,3.846462301,3.836293311,3.880513869,3.872565558,+1.0524622e-2,+3.813910699e0,+0e0,+2.4172906e-2
FolkloreMap,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.22098248e8,0.539340991,0.539723809,0.543820178,0.540530986,0.53841964,0.544787694,0.545639372,0.536283533,0.539521826,+2.2279e-5,+5.38429626e-1,+0e0,+1.359573e-3
IcebergMap,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.57981224e8,1.111286169,1.116545004,1.113120696,1.113714256,1.113074933,1.109434797,1.108988273,1.113152953,1.112967547,+4.93708e-4,+1.1113693119999999e0,+0e0,+1.210373e-3
LeapMap,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+4.38306192e8,1.129035504,1.1357728,1.132747981,1.135778887,1.131563045,1.141421814,1.129461913,1.13980073,1.127326301,+9.2629307e-2,+1.038509923e0,+0e0,+1.616851e-3
AtomicPau,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+8.2106216e7,0.910602215,0.873236508,0.858542791,0.91253571,0.921824593,0.915818828,0.875735536,0.899730878,0.903858189,+2.3231e-5,+0e0,+9.0347974e-1,+3e-8
LockingPau,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.02118504e8,10.991394918,11.081831346,11.138725282,11.010776776,11.067447908,11.123811212,10.764023896,10.873169176,10.97044733,+1.9267229e-2,+0e0,+1.0990533822e1,+5.00917e-4
ThreadLocalPau,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+3.22131072e8,0.272433507,0.274658715,0.271524502,0.274760855,0.272683346,0.274417797,0.2740006,0.272175989,0.274612867,+4e-8,+0e0,+2.63989281e-1,+9.83604e-3
AtomicE2E,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+5.62147496e8,1.043931992,1.069360286,1.122676378,1.05363212,1.016094232,1.021428677,1.038284374,1.044303136,1.028927636,+3.288e-5,+5.51600058999686e-1,+4.914638754400887e-1,+1.392693e-3
ThreadLocalE2E,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+8.02172352e8,0.748577255,0.73986565,0.750620387,0.738308091,0.742878238,0.737543186,0.742409133,0.73919041,0.73736873,+2.98e-5,+5.456984828702143e-1,+1.8319688047126806e-1,+9.79532e-3
PartitionedE2E,4,10000000,100000000,10000000,true,I64,Sum,0,0.5,+2.038433304e9,1.12870958,0.966869826,0.965720573,1.124635308,1.314555957,1.123952627,0.97000616,0.964707208,0.967084568,+1.5e-7,+6.47848174e-1,+3.10954568e-1,+1.0400098e-2
CuckooMap,4,100000000,100000000,100000000,true,I64,Sum,0,0,+3.700010304e9,6.675757225,6.649153937,6.659661223,6.691518425,6.651878306,6.671828584,6.696771498,6.665550044,6.674891231,+3.7971735e-2,+6.617092553e0,+0e0,+1.3683542e-2
DashMap,4,100000000,100000000,100000000,true,I64,Sum,0,0,+2.28387332e9,4.717478545,4.751768815,4.769088047,4.775387301,4.755577061,4.7414311730000005,4.743032659,4.728524752,4.764139845,+6.4758001e-2,+4.599243081e0,+0e0,+8.4479851e-2
FolkloreMap,4,100000000,100000000,100000000,true,I64,Sum,0,0,+3.202098248e9,1.42689818,1.443043795,1.420696336,1.41803754,1.436390806,1.439504164,1.424875616,1.442087218,1.435698221,+2.267e-5,+1.423519009e0,+0e0,+1.1822934e-2
IcebergMap,4,100000000,100000000,100000000,true,I64,Sum,0,0,+2.560922116e9,2.502481896,2.5103917989999998,2.4822892100000002,2.477507771,2.508905091,2.490413087,2.504120801,2.502684375,2.4259528550000002,+9.671115e-3,+2.481780184e0,+0e0,+9.647795e-3
LeapMap,4,100000000,100000000,100000000,true,I64,Sum,0,0,+1.047108144e10,6.483696695,6.487247322,6.460243879,6.463409896,6.452290348,6.488665949,6.501734359,6.493072857,6.46393948,+3.00014558e-1,+6.15448326e0,+0e0,+2.4517145e-2
AtomicPau,4,100000000,100000000,100000000,true,I64,Sum,0,0,+8.02106216e8,0.325947017,0.325688198,0.326436265,0.326369645,0.326071577,0.324730623,0.325733259,0.326795664,0.326119507,+2.183e-5,+0e0,+3.22926631e-1,+3e-8
LockingPau,4,100000000,100000000,100000000,true,I64,Sum,0,0,+2.002118504e9,1.169960874,1.17112139,1.173288972,1.173029674,1.175267326,1.173954073,1.173843035,1.170603802,1.172047086,+1.06964328e-1,+0e0,+1.05805843e0,+4.510479e-3
ThreadLocalPau,4,100000000,100000000,100000000,true,I64,Sum,0,0,+3.202131072e9,0.424189503,0.409625499,0.413694801,0.420715389,0.426310704,0.417201985,0.411104193,0.418729939,0.424612922,+4e-8,+0e0,+3.45574554e-1,+7.1890741e-2
AtomicE2E,4,100000000,100000000,100000000,true,I64,Sum,0,0,+5.602147496e9,1.7525363330000001,1.750401085,1.752044801,1.753823656,1.754609667,1.756854049,1.750818529,1.753359092,1.745324732,+3.938e-5,+1.3895841030317075e0,+3.4498716096829246e-1,+1.2803472e-2
ThreadLocalE2E,4,100000000,100000000,100000000,true,I64,Sum,0,0,+8.002172352e9,1.5175337610000001,1.519238885,1.519968963,1.521497465,1.5220205949999999,1.517484024,1.5185220419999998,1.5200750410000001,1.5168181459999999,+3.115e-5,+1.36628016994377e0,+6.303193128803443e-2,+8.5176373e-2
PartitionedE2E,4,100000000,100000000,100000000,true,I64,Sum,0,0,+6.643779096e9,1.712235891,1.8254390040000001,1.881400143,1.844172972,1.816414607,1.8405811760000002,2.003972852,1.820008346,1.860993552,+2e-7,+6.55309295e-1,+1.112779411e0,+7.4460514e-2
AtomicE2E,4,100000000,100000000,100000000,true,I64,Sum,0.8,0,+5.602147496e9,1.139283945,1.141379571,1.140655403,1.125181623,1.152590154,1.146238975,1.1689265899999999,1.153275154,1.160868435,+3.593e-5,+8.69916636296206e-1,+2.608498718568251e-1,+1.1877584e-2
ThreadLocalE2E,4,100000000,100000000,100000000,true,I64,Sum,0.8,0,+8.002172352e9,1.142766135,1.145866482,1.1499790029999999,1.142111077,1.148687364,1.1457977719999999,1.142461977,1.1426862230000001,1.144068688,+3.0439e-5,+8.579338076283712e-1,+1.969582680581004e-1,+8.4563429e-2
PartitionedE2E,4,100000000,100000000,100000000,true,I64,Sum,0.8,0,+4.932503064e9,1.7483605089999998,1.563423805,1.514973084,1.53646533,1.504357883,1.5487901750000002,1.539659645,1.4021692350000001,1.558751645,+1.69e-7,+6.88644128e-1,+8.18658835e-1,+3.4098895e-2
AtomicE2E,4,100000000,100000000,100000000,true,I64,Sum,0,0.5,+5.602147496e9,1.170807781,1.180040697,1.171997158,1.204652931,1.200870375,1.188488069,1.194635077,1.182800669,1.181814544,+3.5909e-5,+8.409310507785088e-1,+3.2810368398019085e-1,+1.2068332e-2
ThreadLocalE2E,4,100000000,100000000,100000000,true,I64,Sum,0,0.5,+8.002172352e9,1.066179315,1.065531079,1.071968348,1.071407331,1.068165117,1.06752849,1.065272949,1.066890647,1.065571221,+3.2339e-5,+8.380540638132699e-1,+1.390881776304664e-1,+8.4960427e-2
PartitionedE2E,4,100000000,100000000,100000000,true,I64,Sum,0,0.5,+3.321890328e9,1.2118843209999999,1.416478795,1.364289399,1.398939278,1.211327934,1.363574819,1.2127077609999999,1.44126499,1.212281163,+1.6e-7,+7.90121878e-1,+5.37996338e-1,+3.4246944e-2
CuckooMap,8,1000,100000000,1000,true,I64,Sum,0,0,+4.0352e4,2.222134248,2.214816376,2.224345162,2.221820595,2.215709282,2.223011316,2.218681884,2.210673446,2.20979338,+2.1549e-5,+2.218653674e0,+0e0,+4.8e-6
DashMap,8,1000,100000000,1000,true,I64,Sum,0,0,+4.313128e6,0.700636337,0.701519871,0.701129505,0.700623404,0.701354261,0.700150428,0.700297124,0.701228772,0.700952813,+1.21129e-4,+7.00716056e-1,+0e0,+1.12479e-4
